Date;4TC_PCURMON;4TC_P+1MON;4TC_FORWARD
2017-03-24;9480.0;11825.0;11825.0
2017-03-27;9520.0;11900.0;11900.0
2017-03-28;9510.0;11610.0;11610.0
2017-03-29;9535.0;11815.0;11815.0
2017-03-30;9530.0;11480.0;11480.0
2017-03-31;11770.0;11310.0;11310.0
2017-04-03;11360.0;11160.0;11360.0
2017-04-04;10810.0;11120.0;10810.0
2017-04-05;11410.0;11775.0;11410.0
2017-04-06;12400.0;12770.0;12400.0
2017-04-07;12550.0;12780.0;12550.0
2017-04-10;12480.0;12850.0;12480.0
2017-04-11;12630.0;13100.0;12630.0
2017-04-12;12390.0;12650.0;12390.0
2017-04-13;12500.0;12740.0;12500.0
2017-04-18;12040.0;11420.0;12040.0
2017-04-19;12040.0;11270.0;12040.0
2017-04-20;11820.0;10330.0;11820.0
2017-04-21;11840.0;10405.0;10405.0
2017-04-24;11840.0;10455.0;10455.0
2017-04-25;11800.0;10360.0;10360.0
2017-04-26;11720.0;9860.0;9860.0
2017-04-27;11640.0;9560.0;9560.0
2017-04-28;8920.0;9115.0;9115.0
2017-05-02;8660.0;8820.0;8660.0
2017-05-03;8430.0;8595.0;8430.0
2017-05-04;8310.0;8450.0;8310.0
2017-05-05;8500.0;8810.0;8500.0
2017-05-08;8630.0;8970.0;8630.0
2017-05-09;8675.0;9190.0;8675.0
2017-05-10;8605.0;9175.0;8605.0
2017-05-11;8350.0;8870.0;8350.0
2017-05-12;7980.0;8120.0;7980.0
2017-05-15;7705.0;7535.0;7705.0
2017-05-16;7665.0;7480.0;7665.0
2017-05-17;7485.0;6955.0;7485.0
2017-05-18;7540.0;7280.0;7540.0
2017-05-19;7510.0;7245.0;7510.0
2017-05-22;7590.0;7505.0;7590.0
2017-05-23;7560.0;7545.0;7560.0
2017-05-24;7500.0;7300.0;7300.0
2017-05-25;7500.0;7330.0;7330.0
2017-05-26;7500.0;7320.0;7320.0
2017-05-30;7490.0;7140.0;7140.0
2017-05-31;6835.0;7460.0;7460.0
2017-06-01;6425.0;6950.0;6425.0
2017-06-02;6455.0;7100.0;6455.0
2017-06-05;6420.0;7115.0;6420.0
2017-06-06;6505.0;7370.0;6505.0
2017-06-07;6800.0;7850.0;6800.0
2017-06-08;6980.0;8280.0;6980.0
2017-06-09;7150.0;8430.0;7150.0
2017-06-12;7190.0;8490.0;7190.0
2017-06-13;7380.0;8785.0;7380.0
2017-06-14;7595.0;8875.0;7595.0
2017-06-15;7340.0;8410.0;7340.0
2017-06-16;7380.0;8575.0;7380.0
2017-06-19;7510.0;8975.0;7510.0
2017-06-20;7550.0;9125.0;7550.0
2017-06-21;7660.0;9775.0;7660.0
2017-06-22;7690.0;9655.0;7690.0
2017-06-23;7685.0;9700.0;9700.0
2017-06-26;7625.0;9310.0;9310.0
2017-06-27;7645.0;9440.0;9440.0
2017-06-28;7590.0;8960.0;8960.0
2017-06-29;7530.0;8470.0;8470.0
2017-06-30;8780.0;8640.0;8640.0
2017-07-03;8930.0;8750.0;8930.0
2017-07-04;8950.0;8620.0;8950.0
2017-07-05;8930.0;8740.0;8930.0
2017-07-06;8950.0;8810.0;8950.0
2017-07-07;9050.0;8950.0;9050.0
2017-07-10;9100.0;9170.0;9100.0
2017-07-11;9170.0;9680.0;9170.0
2017-07-12;9240.0;10060.0;9240.0
2017-07-13;9255.0;10110.0;9255.0
2017-07-14;9380.0;10120.0;9380.0
2017-07-17;9440.0;10170.0;9440.0
2017-07-18;9390.0;9910.0;9390.0
2017-07-19;9390.0;9760.0;9390.0
2017-07-20;9370.0;9645.0;9370.0
2017-07-21;9300.0;9360.0;9300.0
2017-07-24;9210.0;9215.0;9215.0
2017-07-25;9175.0;9060.0;9060.0
2017-07-26;9095.0;8570.0;8570.0
2017-07-27;9100.0;8630.0;8630.0
2017-07-28;9105.0;8615.0;8615.0
2017-07-31;9155.0;9685.0;9685.0
2017-08-01;9410.0;9870.0;9410.0
2017-08-02;9545.0;9905.0;9545.0
2017-08-03;9590.0;9875.0;9590.0
2017-08-04;9560.0;9835.0;9560.0
2017-08-07;9390.0;9735.0;9390.0
2017-08-08;9640.0;10050.0;9640.0
2017-08-09;9790.0;10075.0;9790.0
2017-08-10;9970.0;10470.0;9970.0
2017-08-11;10135.0;10485.0;10135.0
2017-08-14;10030.0;10320.0;10030.0
2017-08-15;10150.0;10690.0;10150.0
2017-08-16;10315.0;11045.0;10315.0
2017-08-17;10300.0;10820.0;10300.0
2017-08-18;10240.0;10795.0;10240.0
2017-08-21;10120.0;10610.0;10120.0
2017-08-22;10060.0;10350.0;10060.0
2017-08-23;9910.0;10020.0;9910.0
2017-08-24;9900.0;10110.0;10110.0
2017-08-25;9910.0;10260.0;10260.0
2017-08-29;9900.0;10100.0;10100.0
2017-08-30;9910.0;10170.0;10170.0
2017-08-31;10640.0;12040.0;12040.0
2017-09-01;10910.0;12380.0;10910.0
2017-09-04;11450.0;12760.0;11450.0
2017-09-05;11160.0;12310.0;11160.0
2017-09-06;11300.0;12590.0;11300.0
2017-09-07;11480.0;12680.0;11480.0
2017-09-08;11360.0;12470.0;11360.0
2017-09-11;11430.0;12510.0;11430.0
2017-09-12;11490.0;12620.0;11490.0
2017-09-13;11760.0;12930.0;11760.0
2017-09-14;11740.0;13080.0;11740.0
2017-09-15;11695.0;12960.0;11695.0
2017-09-18;11600.0;12730.0;11600.0
2017-09-19;11520.0;12560.0;11520.0
2017-09-20;11500.0;12510.0;11500.0
2017-09-21;11470.0;12395.0;11470.0
2017-09-22;11430.0;12185.0;12185.0
2017-09-25;11380.0;11960.0;11960.0
2017-09-26;11357.0;11640.0;11640.0
2017-09-27;11315.0;11430.0;11430.0
2017-09-28;11323.0;11170.0;11170.0
2017-09-29;11013.0;11631.0;11631.0
2017-10-02;11050.0;11670.0;11050.0
2017-10-03;11410.0;12160.0;11410.0
2017-10-04;11940.0;12870.0;11940.0
2017-10-05;12215.0;12760.0;12215.0
2017-10-06;12195.0;12640.0;12195.0
2017-10-09;12000.0;12260.0;12000.0
2017-10-10;12230.0;12460.0;12230.0
2017-10-11;12610.0;12870.0;12610.0
2017-10-12;12630.0;13090.0;12630.0
2017-10-13;12860.0;13410.0;12860.0
2017-10-16;12825.0;13750.0;12825.0
2017-10-17;12395.0;13045.0;12395.0
2017-10-18;12380.0;13090.0;12380.0
2017-10-19;12520.0;13530.0;12520.0
2017-10-20;12355.0;13220.0;12355.0
2017-10-23;12370.0;13280.0;12370.0
2017-10-24;12320.0;12960.0;12960.0
2017-10-25;12245.0;12520.0;12520.0
2017-10-26;12215.0;12620.0;12620.0
2017-10-27;12230.0;12730.0;12730.0
2017-10-30;12210.0;12975.0;12975.0
2017-10-31;12905.0;12510.0;12510.0
2017-11-01;12990.0;12690.0;12990.0
2017-11-02;13120.0;12820.0;13120.0
2017-11-03;12960.0;12580.0;12960.0
2017-11-06;12730.0;12380.0;12730.0
2017-11-07;12390.0;12090.0;12390.0
2017-11-08;11720.0;11390.0;11720.0
2017-11-09;11420.0;11070.0;11420.0
2017-11-10;11210.0;10885.0;11210.0
2017-11-13;11305.0;10990.0;11305.0
2017-11-14;11090.0;10610.0;11090.0
2017-11-15;10995.0;10430.0;10995.0
2017-11-16;11125.0;10535.0;11125.0
2017-11-17;11260.0;10805.0;11260.0
2017-11-20;11285.0;10965.0;11285.0
2017-11-21;11120.0;10615.0;11120.0
2017-11-22;11100.0;10645.0;11100.0
2017-11-23;11135.0;10990.0;10990.0
2017-11-24;11150.0;11145.0;11145.0
2017-11-27;11150.0;11225.0;11225.0
2017-11-28;11130.0;11785.0;11785.0
2017-11-29;11135.0;12155.0;12155.0
2017-11-30;12645.0;11450.0;11450.0
2017-12-01;13280.0;12075.0;13280.0
2017-12-04;12755.0;11530.0;12755.0
2017-12-05;12200.0;10810.0;12200.0
2017-12-06;12590.0;11190.0;12590.0
2017-12-07;12720.0;11215.0;12720.0
2017-12-08;13085.0;11675.0;13085.0
2017-12-11;13270.0;12220.0;13270.0
2017-12-12;13285.0;12125.0;13285.0
2017-12-13;13165.0;11805.0;13165.0
2017-12-14;12875.0;11210.0;12875.0
2017-12-15;12855.0;11245.0;12855.0
2017-12-18;12875.0;11380.0;12875.0
2017-12-19;12870.0;11460.0;12870.0
2017-12-20;12830.0;11140.0;12830.0
2017-12-21;12830.0;11245.0;12830.0
2017-12-22;11055.0;10250.0;10250.0
2017-12-27;11240.0;10340.0;10340.0
2017-12-28;11210.0;10410.0;10410.0
2017-12-29;11110.0;10430.0;10430.0
2018-01-02;11045.0;10445.0;11045.0
2018-01-03;11455.0;11160.0;11455.0
2018-01-04;11965.0;12030.0;11965.0
2018-01-05;11810.0;11690.0;11810.0
2018-01-08;11680.0;11530.0;11680.0
2018-01-09;11170.0;10855.0;11170.0
2018-01-10;10960.0;10910.0;10960.0
2018-01-11;10725.0;10765.0;10725.0
2018-01-12;10710.0;10880.0;10710.0
2018-01-15;10790.0;11260.0;10790.0
2018-01-16;10690.0;10965.0;10690.0
2018-01-17;10680.0;10960.0;10680.0
2018-01-18;10750.0;11090.0;10750.0
2018-01-19;10920.0;11775.0;10920.0
2018-01-22;10985.0;11880.0;10985.0
2018-01-23;11020.0;12110.0;11020.0
2018-01-24;11025.0;12040.0;12040.0
2018-01-25;11075.0;11638.0;11638.0
2018-01-26;11070.0;11580.0;11580.0
2018-01-29;11110.0;11570.0;11570.0
2018-01-30;11085.0;11230.0;11230.0
2018-01-31;11060.0;12330.0;12330.0
2018-02-01;11070.0;12350.0;11070.0
2018-02-02;11300.0;12840.0;11300.0
2018-02-05;11060.0;12580.0;11060.0
2018-02-06;10730.0;12330.0;10730.0
2018-02-07;10555.0;12210.0;10555.0
2018-02-08;10430.0;11990.0;10430.0
2018-02-09;10595.0;12435.0;10595.0
2018-02-12;10385.0;12120.0;10385.0
2018-02-13;10440.0;12300.0;10440.0
2018-02-14;10515.0;12720.0;10515.0
2018-02-15;10585.0;12835.0;10585.0
2018-02-16;10615.0;13010.0;10615.0
2018-02-19;10610.0;12960.0;10610.0
2018-02-20;10610.0;12860.0;10610.0
2018-02-21;10680.0;13215.0;13215.0
2018-02-22;10710.0;13310.0;13310.0
2018-02-23;10740.0;13130.0;13130.0
2018-02-26;10750.0;13040.0;13040.0
2018-02-27;10750.0;12700.0;12700.0
2018-02-28;12690.0;13820.0;13820.0
2018-03-01;12660.0;13930.0;12660.0
2018-03-02;12630.0;13810.0;12630.0
2018-03-05;12485.0;13490.0;12485.0
2018-03-06;12910.0;14015.0;12910.0
2018-03-07;13100.0;14060.0;13100.0
2018-03-08;13180.0;14170.0;13180.0
2018-03-09;13250.0;14210.0;13250.0
2018-03-12;12920.0;13865.0;12920.0
2018-03-13;12775.0;13660.0;12775.0
2018-03-14;12760.0;13675.0;12760.0
2018-03-15;12830.0;13810.0;12830.0
2018-03-16;12810.0;13970.0;12810.0
2018-03-19;12915.0;14180.0;12915.0
2018-03-20;12875.0;13940.0;12875.0
2018-03-21;12800.0;13755.0;12800.0
2018-03-22;12780.0;13640.0;13640.0
2018-03-23;12740.0;13485.0;13485.0
2018-03-26;12655.0;13280.0;13280.0
2018-03-27;12640.0;12800.0;12800.0
2018-03-28;12630.0;12665.0;12665.0
2018-03-29;12520.0;12825.0;12825.0
2018-04-03;11670.0;12140.0;11670.0
2018-04-04;10700.0;11430.0;10700.0
2018-04-05;10980.0;11950.0;10980.0
2018-04-06;11130.0;12190.0;11130.0
2018-04-09;11490.0;12635.0;11490.0
2018-04-10;11485.0;12755.0;11485.0
2018-04-11;11325.0;12400.0;11325.0
2018-04-12;11375.0;12715.0;11375.0
2018-04-13;11260.0;12555.0;11260.0
2018-04-16;10930.0;12080.0;10930.0
2018-04-17;10820.0;11640.0;10820.0
2018-04-18;10680.0;11490.0;10680.0
2018-04-19;10625.0;11460.0;10625.0
2018-04-20;10705.0;11580.0;10705.0
2018-04-23;10625.0;11300.0;11300.0
2018-04-24;10590.0;11325.0;11325.0
2018-04-25;10540.0;10900.0;10900.0
2018-04-26;10520.0;10815.0;10815.0
2018-04-27;10535.0;10865.0;10865.0
2018-04-30;10870.0;11600.0;11600.0
2018-05-01;10820.0;11460.0;10820.0
2018-05-02;10840.0;11655.0;10840.0
2018-05-03;10735.0;11750.0;10735.0
2018-05-04;10565.0;11585.0;10565.0
2018-05-08;10420.0;11470.0;10420.0
2018-05-09;10495.0;11655.0;10495.0
2018-05-10;10535.0;11665.0;10535.0
2018-05-11;10570.0;11720.0;10570.0
2018-05-14;10320.0;11455.0;10320.0
2018-05-15;10295.0;11390.0;10295.0
2018-05-16;10285.0;11445.0;10285.0
2018-05-17;10250.0;11420.0;10250.0
2018-05-18;10290.0;11560.0;10290.0
2018-05-21;10270.0;11530.0;10270.0
2018-05-22;10225.0;11325.0;10225.0
2018-05-23;10085.0;10615.0;10085.0
2018-05-24;9965.0;10315.0;10315.0
2018-05-25;9985.0;10255.0;10255.0
2018-05-29;9895.0;10000.0;10000.0
2018-05-30;9910.0;9900.0;9900.0
2018-05-31;10570.0;11940.0;11940.0
2018-06-01;10825.0;12345.0;10825.0
2018-06-04;10795.0;12270.0;10795.0
2018-06-05;11030.0;12375.0;11030.0
2018-06-06;11245.0;12450.0;11245.0
2018-06-07;11345.0;12395.0;11345.0
2018-06-08;11420.0;12450.0;11420.0
2018-06-11;11600.0;12560.0;11600.0
2018-06-12;11480.0;12370.0;11480.0
2018-06-13;11600.0;12565.0;11600.0
2018-06-14;11530.0;12475.0;11530.0
2018-06-15;11370.0;12300.0;11370.0
2018-06-18;11270.0;11970.0;11270.0
2018-06-19;11180.0;11690.0;11180.0
2018-06-20;11150.0;11430.0;11150.0
2018-06-21;11120.0;11345.0;11120.0
2018-06-22;11120.0;11385.0;11385.0
2018-06-25;11110.0;11405.0;11405.0
2018-06-26;11085.0;11255.0;11255.0
2018-06-27;11090.0;11710.0;11710.0
2018-06-28;11090.0;11640.0;11640.0
2018-06-29;11610.0;12275.0;12275.0
2018-07-02;11255.0;11795.0;11255.0
2018-07-03;11400.0;11810.0;11400.0
2018-07-04;11520.0;12020.0;11520.0
2018-07-05;11490.0;12065.0;11490.0
2018-07-06;11265.0;11740.0;11265.0
2018-07-09;11500.0;12080.0;11500.0
2018-07-10;11950.0;12620.0;11950.0
2018-07-11;11875.0;12405.0;11875.0
2018-07-12;11720.0;12220.0;11720.0
2018-07-13;11740.0;12240.0;11740.0
2018-07-16;11725.0;12070.0;11725.0
2018-07-17;11640.0;11930.0;11640.0
2018-07-18;11595.0;11940.0;11595.0
2018-07-19;11765.0;12070.0;11765.0
2018-07-20;11810.0;12360.0;11810.0
2018-07-23;11880.0;12595.0;11880.0
2018-07-24;11860.0;12425.0;12425.0
2018-07-25;11870.0;12380.0;12380.0
2018-07-26;11850.0;12150.0;12150.0
2018-07-27;11850.0;12245.0;12245.0
2018-07-30;11920.0;12320.0;12320.0
2018-07-31;12380.0;12580.0;12580.0
2018-08-01;11870.0;12150.0;11870.0
2018-08-02;11760.0;12055.0;11760.0
2018-08-03;11615.0;11975.0;11615.0
2018-08-06;11610.0;12110.0;11610.0
2018-08-07;11430.0;11850.0;11430.0
2018-08-08;11480.0;11960.0;11480.0
2018-08-09;11510.0;12025.0;11510.0
2018-08-10;11510.0;12140.0;11510.0
2018-08-13;11510.0;12145.0;11510.0
2018-08-14;11525.0;12345.0;11525.0
2018-08-15;11635.0;12495.0;11635.0
2018-08-16;11650.0;12385.0;11650.0
2018-08-17;11735.0;12430.0;11735.0
2018-08-20;11790.0;12530.0;11790.0
2018-08-21;11810.0;12710.0;11810.0
2018-08-22;11815.0;12655.0;11815.0
2018-08-23;11865.0;12700.0;11865.0
2018-08-24;11860.0;12560.0;12560.0
2018-08-28;11865.0;12350.0;12350.0
2018-08-29;11865.0;12220.0;12220.0
2018-08-30;11875.0;12040.0;12040.0
2018-08-31;11825.0;12355.0;12355.0
2018-09-03;11863.0;12375.0;11863.0
2018-09-04;11967.0;12433.0;11967.0
2018-09-05;12008.0;12458.0;12008.0
2018-09-06;12338.0;12796.0;12338.0
2018-09-07;12429.0;12792.0;12429.0
2018-09-10;12379.0;12683.0;12379.0
2018-09-11;12242.0;12388.0;12242.0
2018-09-12;12217.0;12304.0;12217.0
2018-09-13;12317.0;12458.0;12317.0
2018-09-14;12308.0;12458.0;12308.0
2018-09-17;12175.0;12346.0;12175.0
2018-09-18;12371.0;12571.0;12371.0
2018-09-19;12342.0;12429.0;12342.0
2018-09-20;12425.0;12583.0;12425.0
2018-09-21;12433.0;12700.0;12700.0
2018-09-24;12440.0;12735.0;12735.0
2018-09-25;12448.0;12858.0;12858.0
2018-09-26;12504.0;13083.0;13083.0
2018-09-27;12504.0;13054.0;13054.0
2018-09-28;12804.0;12604.0;12604.0
2018-10-01;12713.0;12475.0;12713.0
2018-10-02;12979.0;12650.0;12979.0
2018-10-03;13121.0;12883.0;13121.0
2018-10-04;13442.0;13104.0;13442.0
2018-10-05;13550.0;13092.0;13550.0
2018-10-08;13558.0;13071.0;13558.0
2018-10-09;13400.0;12850.0;13400.0
2018-10-10;13679.0;13158.0;13679.0
2018-10-11;14079.0;13504.0;14079.0
2018-10-12;14083.0;13583.0;14083.0
2018-10-15;14058.0;13558.0;14058.0
2018-10-16;13946.0;13321.0;13946.0
2018-10-17;14075.0;13625.0;14075.0
2018-10-18;13950.0;13271.0;13950.0
2018-10-19;13941.0;13145.0;13941.0
2018-10-22;13888.0;13004.0;13888.0
2018-10-23;13804.0;12767.0;13804.0
2018-10-24;13771.0;12613.0;12613.0
2018-10-25;13654.0;12392.0;12392.0
2018-10-26;13654.0;12363.0;12363.0
2018-10-29;13638.0;12208.0;12208.0
2018-10-30;13658.0;12367.0;12367.0
2018-10-31;12600.0;12508.0;12508.0
2018-11-01;12579.0;12500.0;12579.0
2018-11-02;12617.0;12658.0;12617.0
2018-11-05;12400.0;12404.0;12400.0
2018-11-06;11958.0;11942.0;11958.0
2018-11-07;11800.0;11771.0;11800.0
2018-11-08;11671.0;11538.0;11671.0
2018-11-09;11767.0;11604.0;11767.0
2018-11-12;11942.0;11667.0;11942.0
2018-11-13;11846.0;11358.0;11846.0
2018-11-14;11454.0;10146.0;11454.0
2018-11-15;11558.0;10383.0;11558.0
2018-11-16;11571.0;10442.0;11571.0
2018-11-19;11500.0;10317.0;11500.0
2018-11-20;11417.0;10108.0;11417.0
2018-11-21;11467.0;10388.0;11467.0
2018-11-22;11525.0;10617.0;11525.0
2018-11-23;11600.0;10938.0;10938.0
2018-11-26;11646.0;11354.0;11354.0
2018-11-27;11629.0;11575.0;11575.0
2018-11-28;11646.0;11313.0;11313.0
2018-11-29;11653.0;11263.0;11263.0
2018-11-30;11525.0;10571.0;10571.0
2018-12-03;12121.0;11550.0;12121.0
2018-12-04;12033.0;11558.0;12033.0
2018-12-05;11875.0;11600.0;11875.0
2018-12-06;11742.0;11383.0;11742.0
2018-12-07;11875.0;11350.0;11875.0
2018-12-10;11729.0;11323.0;11729.0
2018-12-11;11532.0;11245.0;11532.0
2018-12-12;11795.0;11858.0;11795.0
2018-12-13;11833.0;11983.0;11833.0
2018-12-14;11783.0;11850.0;11783.0
2018-12-17;11808.0;11833.0;11808.0
2018-12-18;11808.0;11608.0;11808.0
2018-12-19;11788.0;11504.0;11788.0
2018-12-20;11746.0;11158.0;11746.0
2018-12-21;11754.0;11063.0;11754.0
2018-12-24;11069.0;11320.0;11320.0
2018-12-27;11161.0;11420.0;11420.0
2018-12-28;11258.0;11496.0;11496.0
2018-12-31;11346.0;11592.0;11592.0
2019-01-02;11075.0;11333.0;11075.0
2019-01-03;10642.0;10925.0;10642.0
2019-01-04;10392.0;10625.0;10392.0
2019-01-07;10296.0;10663.0;10296.0
2019-01-08;10100.0;10625.0;10100.0
2019-01-09;9883.0;10379.0;9883.0
2019-01-10;9575.0;10033.0;9575.0
2019-01-11;9621.0;10233.0;9621.0
2019-01-14;9542.0;10100.0;9542.0
2019-01-15;9571.0;10125.0;9571.0
2019-01-16;9263.0;9563.0;9263.0
2019-01-17;9167.0;9304.0;9167.0
2019-01-18;9000.0;8971.0;9000.0
2019-01-21;8825.0;8667.0;8825.0
2019-01-22;8708.0;8383.0;8708.0
2019-01-23;8613.0;8017.0;8613.0
2019-01-24;8433.0;7300.0;7300.0
2019-01-25;8367.0;7108.0;7108.0
2019-01-28;8208.0;6775.0;6775.0
2019-01-29;8117.0;6354.0;6354.0
2019-01-30;8168.0;6463.0;6463.0
2019-01-31;6175.0;8113.0;8113.0
2019-02-01;6375.0;8575.0;6375.0
2019-02-04;6071.0;8379.0;6071.0
2019-02-05;5950.0;8029.0;5950.0
2019-02-06;5683.0;7608.0;5683.0
2019-02-07;5533.0;7458.0;5533.0
2019-02-08;5813.0;7833.0;5813.0
2019-02-11;5758.0;7996.0;5758.0
2019-02-12;5850.0;8346.0;5850.0
2019-02-13;5283.0;7800.0;5283.0
2019-02-14;5100.0;7350.0;5100.0
2019-02-15;5133.0;7117.0;5133.0
2019-02-18;5071.0;6904.0;5071.0
2019-02-19;5146.0;7204.0;5146.0
2019-02-20;5104.0;7104.0;5104.0
2019-02-21;5071.0;7092.0;7092.0
2019-02-22;5088.0;7154.0;7154.0
2019-02-25;5094.0;7421.0;7421.0
2019-02-26;5138.0;7725.0;7725.0
2019-02-27;5138.0;8188.0;8188.0
2019-02-28;8279.0;9738.0;9738.0
2019-03-01;8213.0;9475.0;8213.0
2019-03-04;8325.0;9675.0;8325.0
2019-03-05;7975.0;9183.0;7975.0
2019-03-06;7679.0;8600.0;7679.0
2019-03-07;7275.0;8296.0;7275.0
2019-03-08;7083.0;8113.0;7083.0
2019-03-11;6988.0;7896.0;6988.0
2019-03-12;7021.0;7892.0;7021.0
2019-03-13;7033.0;8088.0;7033.0
2019-03-14;7550.0;8858.0;7550.0
2019-03-15;7763.0;9058.0;7763.0
2019-03-18;7521.0;8646.0;7521.0
2019-03-19;7521.0;8758.0;7521.0
2019-03-20;7592.0;9229.0;7592.0
2019-03-21;7600.0;9096.0;7600.0
2019-03-22;7592.0;8954.0;8954.0
2019-03-25;7563.0;8842.0;8842.0
2019-03-26;7525.0;8613.0;8613.0
2019-03-27;7546.0;8625.0;8625.0
2019-03-28;7571.0;9088.0;9088.0
2019-03-29;8767.0;9058.0;9058.0
2019-04-01;8846.0;9092.0;8846.0
2019-04-02;9113.0;9283.0;9113.0
2019-04-03;8896.0;9063.0;8896.0
2019-04-04;8608.0;8738.0;8608.0
2019-04-05;8604.0;8750.0;8604.0
2019-04-08;8717.0;8783.0;8717.0
2019-04-09;8575.0;8763.0;8575.0
2019-04-10;8546.0;8617.0;8546.0
2019-04-11;8565.0;8595.0;8565.0
2019-04-12;8942.0;9188.0;8942.0
2019-04-15;8963.0;9363.0;8963.0
2019-04-16;9042.0;9500.0;9042.0
2019-04-17;9042.0;9446.0;9042.0
2019-04-18;9088.0;9338.0;9088.0
2019-04-23;9088.0;9404.0;9404.0
2019-04-24;9058.0;9550.0;9550.0
2019-04-25;9075.0;9625.0;9625.0
2019-04-26;9046.0;9496.0;9496.0
2019-04-29;9046.0;9550.0;9550.0
2019-04-30;9538.0;9629.0;9629.0
2019-05-01;9492.0;9604.0;9492.0
2019-05-02;9533.0;9638.0;9533.0
2019-05-03;9596.0;9683.0;9596.0
2019-05-07;9438.0;9517.0;9438.0
2019-05-08;9625.0;9650.0;9625.0
2019-05-09;9546.0;9533.0;9546.0
2019-05-10;9804.0;9817.0;9804.0
2019-05-13;9879.0;10000.0;9879.0
2019-05-14;10017.0;10342.0;10017.0
2019-05-15;9925.0;10150.0;9925.0
2019-05-16;9875.0;9967.0;9875.0
2019-05-17;9838.0;9863.0;9838.0
2019-05-20;9850.0;9988.0;9850.0
2019-05-21;9904.0;10288.0;9904.0
2019-05-22;9975.0;10558.0;9975.0
2019-05-23;9992.0;10917.0;9992.0
2019-05-24;10008.0;11167.0;11167.0
2019-05-28;10042.0;11388.0;11388.0
2019-05-29;10000.0;10888.0;10888.0
2019-05-30;10013.0;10563.0;10563.0
2019-05-31;10533.0;10579.0;10579.0
2019-06-03;10463.0;10583.0;10463.0
2019-06-04;10229.0;10338.0;10229.0
2019-06-05;10063.0;10054.0;10063.0
2019-06-06;10038.0;10163.0;10038.0
2019-06-07;9979.0;10158.0;9979.0
2019-06-10;9858.0;10050.0;9858.0
2019-06-11;9704.0;10117.0;9704.0
2019-06-12;9583.0;9925.0;9583.0
2019-06-13;9504.0;9938.0;9504.0
2019-06-14;9613.0;10113.0;9613.0
2019-06-17;9529.0;9904.0;9529.0
2019-06-18;9471.0;9871.0;9471.0
2019-06-19;9433.0;9733.0;9433.0
2019-06-20;9379.0;9617.0;9379.0
2019-06-21;9375.0;9796.0;9796.0
2019-06-24;9413.0;10308.0;10308.0
2019-06-25;9446.0;10492.0;10492.0
2019-06-26;9463.0;10604.0;10604.0
2019-06-27;9463.0;10704.0;10704.0
2019-06-28;10867.0;11063.0;11063.0
2019-07-01;11213.0;11354.0;11213.0
2019-07-02;11758.0;11758.0;11758.0
2019-07-03;12454.0;12400.0;12454.0
2019-07-04;13442.0;12779.0;13442.0
2019-07-05;13408.0;12592.0;13408.0
2019-07-08;13104.0;12179.0;13104.0
2019-07-09;13917.0;13067.0;13917.0
2019-07-10;13902.0;13108.0;13902.0
2019-07-11;14338.0;13492.0;14338.0
2019-07-12;14792.0;13913.0;14792.0
2019-07-15;15033.0;14163.0;15033.0
2019-07-16;14738.0;13713.0;14738.0
2019-07-17;14979.0;14142.0;14979.0
2019-07-18;15175.0;14465.0;15175.0
2019-07-19;15417.0;14844.0;15417.0
2019-07-22;15625.0;15621.0;15625.0
2019-07-23;15296.0;14517.0;15296.0
2019-07-24;15208.0;14108.0;14108.0
2019-07-25;15267.0;14633.0;14633.0
2019-07-26;15246.0;14138.0;14138.0
2019-07-29;15196.0;13738.0;13738.0
2019-07-30;15204.0;13192.0;13192.0
2019-07-31;12963.0;12708.0;12708.0
2019-08-01;13021.0;12679.0;13021.0
2019-08-02;13000.0;12629.0;13000.0
2019-08-05;13129.0;12450.0;13129.0
2019-08-06;14379.0;13767.0;14379.0
2019-08-07;14546.0;13513.0;14546.0
2019-08-08;15113.0;13940.0;15113.0
2019-08-09;15625.0;14767.0;15625.0
2019-08-12;15696.0;15038.0;15696.0
2019-08-13;16050.0;15575.0;16050.0
2019-08-14;16171.0;15717.0;16171.0
2019-08-15;16213.0;15796.0;16213.0
2019-08-16;16225.0;15467.0;16225.0
2019-08-19;16058.0;14771.0;16058.0
2019-08-20;16104.0;15138.0;16104.0
2019-08-21;16196.0;15663.0;16196.0
2019-08-22;16292.0;16138.0;16292.0
2019-08-23;16296.0;16433.0;16433.0
2019-08-27;16329.0;16950.0;16950.0
2019-08-28;16308.0;16675.0;16675.0
2019-08-29;16311.0;16788.0;16788.0
2019-08-30;17163.0;16079.0;16079.0
2019-09-02;17067.0;16004.0;17067.0
2019-09-03;16917.0;15483.0;16917.0
2019-09-04;16871.0;15071.0;16871.0
2019-09-05;16246.0;14304.0;16246.0
2019-09-06;16567.0;14571.0;16567.0
2019-09-09;16500.0;14629.0;16500.0
2019-09-10;16383.0;14396.0;16383.0
2019-09-11;16921.0;14929.0;16921.0
2019-09-12;17463.0;15871.0;17463.0
2019-09-13;17338.0;15733.0;17338.0
2019-09-16;17254.0;15633.0;17254.0
2019-09-17;16921.0;14871.0;16921.0
2019-09-18;16758.0;14021.0;16758.0
2019-09-19;16721.0;13763.0;16721.0
2019-09-20;16754.0;13763.0;16754.0
2019-09-23;16763.0;13929.0;13929.0
2019-09-24;16750.0;13779.0;13779.0
2019-09-25;16763.0;12988.0;12988.0
2019-09-26;16696.0;12558.0;12558.0
