Date;4TC_PCURMON;4TC_P+1MON;4TC_P+2MON;4TC_P+3MON;4TC_P+4MON;4TC_PCURQ;4TC_P+1Q;4TC_P+2Q;4TC_P+3Q;4TC_P+4Q;4TC_P+1CAL;4TC_P+2CAL;4TC_P+3CAL;4TC_P+4CAL;Rollover P_1M;Days to CM;Tr. Days to CM;Days to 1M;Tr. Days to 1M;CM days away;1MON  days away;Tr. Days Month;Total days;Perp w C_1M;w C;w 1M;4TC_PERP_OLD;Rollover;4TC_ROLL
20.05.2015;4717;4738;4829;4850;5188;4727;4956;6063;5192;6283;6144;6917;7813;8525;FALSE;11;8;41;30;14;8;22;22;4730;0,636363636;0,363636364;6614;0;4717,00
21.05.2015;4692;4700;4792;4850;5225;4696;4956;6046;5158;6250;6121;6883;7796;8508;FALSE;10;7;40;29;15;7;22;22;4697;0,681818182;0,318181818;6254;0;4692,00
22.05.2015;4667;4708;4813;4892;5288;4688;4997;6083;5167;6250;6134;6888;7796;8513;FALSE;9;6;39;28;16;6;22;22;4697;0,727272727;0,272727273;6218;0;4667,00
26.05.2015;4643;4650;4821;4908;5296;4647;5008;6121;5192;6283;6163;6900;7817;8529;FALSE;5;4;35;26;18;4;22;22;4649;0,818181818;0,181818182;6199;1;4650,00
27.05.2015;4617;4617;4917;4975;5346;4617;5079;6229;5250;6333;6215;6975;7854;8533;FALSE;4;3;34;25;19;3;22;22;4617;0,863636364;0,136363636;5831;1;4617,00
28.05.2015;4629;4642;5017;5067;5413;4636;5165;6350;5333;6433;6302;7113;7942;8575;FALSE;3;2;33;24;20;2;22;22;4641;0,909090909;0,090909091;5797;1;4642,00
29.05.2015;4650;5067;5113;5488;6075;4650;5222;6400;5346;6458;6319;7146;7963;8583;FALSE;2;1;32;23;21;1;22;22;5048;0,954545455;0,045454545;5407;1;5067,00
01.06.2015;4608;5046;5104;5492;6158;4608;5214;6400;5371;6513;6343;7171;7971;8583;TRUE;29;22;60;45;0;23;22;23;4608;0,043478261;0,956521739;5120;0;4608,00
02.06.2015;4738;5204;5242;5633;6317;4738;5360;6533;5454;6617;6438;7246;8038;8604;FALSE;28;21;59;44;1;22;22;23;4758;0,086956522;0,913043478;6548;0;4738,00
03.06.2015;4904;5338;5354;5767;6483;4904;5486;6671;5554;6688;6528;7317;8067;8629;FALSE;27;20;58;43;2;21;22;23;4942;0,130434783;0,869565217;4600;0;4904,00
04.06.2015;5083;5442;5471;5833;6608;5083;5582;6721;5608;6708;6571;7325;8050;8642;FALSE;26;19;57;42;3;20;22;23;5130;0,173913043;0,826086957;4640;0;5083,00
05.06.2015;5100;5425;5433;5775;6608;5100;5545;6700;5583;6683;6542;7329;8050;8650;FALSE;25;18;56;41;4;19;22;23;5157;0,217391304;0,782608696;4773;0;5100,00
08.06.2015;5133;5388;5417;5808;6608;5133;5538;6667;5542;6633;6491;7304;8058;8633;FALSE;22;17;53;40;5;18;22;23;5188;0,260869565;0,739130435;4524;0;5133,00
09.06.2015;5075;5329;5292;5783;6550;5075;5468;6504;5467;6575;6426;7258;8038;8608;FALSE;21;16;52;39;6;17;22;23;5141;0,304347826;0,695652174;4397;0;5075,00
10.06.2015;5388;5650;5575;6117;6792;5388;5781;6800;5642;6717;6581;7375;8129;8679;FALSE;20;15;51;38;7;16;22;23;5468;0,347826087;0,652173913;4323;0;5388,00
11.06.2015;5421;5683;5633;6183;6808;5421;5834;6867;5658;6763;6630;7425;8179;8708;FALSE;19;14;50;37;8;15;22;23;5512;0,391304348;0,608695652;4762;0;5421,00
12.06.2015;5529;5838;5783;6325;6933;5529;5982;7004;5808;6917;6786;7496;8233;8733;FALSE;18;13;49;36;9;14;22;23;5650;0,434782609;0,565217391;4995;0;5529,00
15.06.2015;5692;6292;6133;6575;7225;5692;6333;7354;6042;7133;6982;7579;8300;8779;FALSE;15;12;46;35;10;13;22;23;5953;0,47826087;0,52173913;5155;0;5692,00
16.06.2015;5863;6667;6267;6675;7331;5863;6536;7425;6154;7196;7066;7583;8283;8775;FALSE;14;11;45;34;11;12;22;23;6248;0,52173913;0,47826087;5272;0;5863,00
17.06.2015;5933;6817;6325;6767;7442;5933;6636;7475;6113;7113;7050;7571;8246;8779;FALSE;13;10;44;33;12;11;22;23;6394;0,565217391;0,434782609;5208;0;5933,00
18.06.2015;5933;6558;6075;6500;7183;5933;6378;7046;5900;6883;6826;7404;8154;8683;FALSE;12;9;43;32;13;10;22;23;6286;0,608695652;0,391304348;5516;0;5933,00
19.06.2015;5933;6396;5946;6267;7033;5933;6203;7000;5800;6796;6704;7292;8113;8633;FALSE;11;8;42;31;14;9;22;23;6215;0,652173913;0,347826087;5786;0;5933,00
22.06.2015;5900;6304;5950;6246;7033;5900;6167;7050;5817;6792;6715;7292;8117;8638;FALSE;8;7;39;30;15;8;22;23;6163;0,695652174;0,304347826;5868;0;5900,00
23.06.2015;5867;6288;6000;6275;7038;5867;6188;7079;5821;6825;6737;7258;8113;8625;FALSE;7;6;38;29;16;7;22;23;6160;0,739130435;0,260869565;6063;0;5867,00
24.06.2015;5913;6321;5992;6333;7058;5913;6215;7142;5863;6854;6760;7267;8067;8625;FALSE;6;5;37;28;17;6;22;23;6215;0,782608696;0,217391304;6269;1;6321,00
25.06.2015;5850;6329;6000;6400;7067;5850;6243;7154;5858;6817;6734;7242;8013;8600;FALSE;5;4;36;27;18;5;22;23;6225;0,826086957;0,173913043;6374;1;6329,00
26.06.2015;5863;6625;6258;6692;7192;5863;6525;7350;5954;6933;6825;7304;8008;8617;FALSE;4;3;35;26;19;4;22;23;6492;0,869565217;0,130434783;6649;1;6625,00
29.06.2015;5817;6521;6200;6563;7175;5817;6428;7233;5842;6833;6738;7288;8008;8608;FALSE;1;2;32;25;20;3;22;23;6429;0,913043478;0,086956522;6804;1;6521,00
30.06.2015;6567;6229;6658;7242;7483;6485;7308;5842;6817;6717;6721;7279;7983;8592;FALSE;0;1;31;24;21;2;22;23;6258;0,956521739;0,043478261;8935;1;6229,00
01.07.2015;6958;6592;6958;7463;7658;6836;7588;5958;6950;6842;6850;7333;8004;8604;TRUE;30;23;61;44;1;20;24;21;6941;0,095238095;1,095238095;7760;0;6958,00
02.07.2015;7300;6850;7233;7675;7917;7128;7854;6108;7067;6917;6973;7371;8021;8613;FALSE;29;22;60;43;2;19;24;21;7257;0,047619048;1,047619048;8256;0;7300,00
