Date;CURMON;1MON;2MON;3MON;CURQ;1Q;2Q;3Q;1CAL;2CAL;3CAL;Rollover;ROLL
02.04.2012;10283;10167;9858;0;10103;9433;9904;9992;10458;11958;12256;0;10167
03.04.2012;10296;10300;10000;0;10199;9571;9850;9942;10454;12025;12300;0;10300
04.04.2012;10092;10200;9950;0;10081;9537;9829;9892;10388;12000;12288;0;10200
05.04.2012;9892;10213;9929;0;10011;9554;9833;9888;10367;11992;12308;0;10213
10.04.2012;10117;10417;10163;0;10232;9917;9996;9967;10425;11979;12308;0;10417
11.04.2012;10300;10533;10304;0;10379;10075;10092;10067;10454;11996;12317;0;10533
12.04.2012;10292;10800;10297;0;10463;9950;10058;10050;10454;12000;12322;0;10800
13.04.2012;10367;11000;10338;0;10568;10017;10117;10100;10500;11996;12329;0;11000
16.04.2012;10304;11283;10300;0;10629;10029;10133;10117;10496;11988;12338;0;11283
17.04.2012;10317;11771;10433;0;10840;10154;10250;10188;10534;12017;12358;0;11771
18.04.2012;10300;11663;10408;0;10790;10188;10333;10196;10571;12025;12362;0;11663
19.04.2012;10365;11770;10550;0;10895;10305;10445;10270;10610;12045;12360;0;11770
20.04.2012;10367;11971;10779;0;11039;10425;10571;10313;10633;12054;12370;0;11971
23.04.2012;10350;11808;10779;0;10979;10492;10704;10350;10658;12050;12375;0;11808
24.04.2012;10338;11667;10613;0;10872;10313;10608;10292;10613;12013;12358;1;10613
25.04.2012;10392;11796;10775;0;10988;10392;10583;10296;10604;12038;12370;1;10775
26.04.2012;10396;11513;10538;0;10815;10329;10496;10175;10542;11979;12350;1;10538
27.04.2012;10407;11342;10450;0;10733;10200;10354;10083;10488;11933;12329;1;10450
30.04.2012;11067;10163;10050;9813;10615;9892;10100;9925;10408;11821;12275;1;10050
01.05.2012;11042;10172;10120;9734;10607;9863;10090;9895;10379;11803;12278;0;10172
02.05.2012;11415;10790;10450;10293;11103;10345;10380;10040;10570;11930;12335;0;10790
03.05.2012;11313;10629;10408;10190;10971;10263;10354;10000;10521;11895;12305;0;10629
04.05.2012;11229;10458;10325;10100;10844;10175;10358;9992;10488;11879;12292;0;10458
08.05.2012;10917;10263;10175;9744;10590;9888;10133;9842;10388;11763;12233;0;10263
09.05.2012;11113;10297;10175;9794;10705;9921;10125;9858;10308;11708;12200;0;10297
10.05.2012;11283;10438;10233;9758;10860;9917;10102;9846;10325;11683;12213;0;10438
11.05.2012;11300;10496;10246;9790;10898;9942;10121;9854;10325;11692;12221;0;10496
14.05.2012;11263;10246;10167;9629;10754;9808;10017;9825;10275;11674;12200;0;10246
15.05.2012;11170;10200;9990;9713;10685;9805;10040;9825;10275;11678;12204;0;10200
16.05.2012;11400;10525;10063;9850;10963;9921;10146;9833;10338;11642;12208;0;10525
17.05.2012;11375;10433;9983;9646;10904;9758;10017;9725;10317;11621;12192;0;10433
18.05.2012;11413;10542;9975;9700;10977;9792;10050;9730;10313;11623;12192;0;10542
21.05.2012;11445;10558;9900;9681;11002;9754;9973;9663;10258;11517;12133;0;10558
22.05.2012;11408;10183;9650;9519;10796;9563;9717;9392;9996;11338;12058;0;10183
23.05.2012;11421;9963;9492;9223;10692;9313;9538;9192;9704;11150;12033;0;9963
24.05.2012;11421;9742;9367;8979;10581;9108;9392;9092;9650;11103;12033;0;9742
25.05.2012;11438;9733;9317;8973;10585;9088;9363;9033;9558;11050;12017;1;9317
28.05.2012;11450;9880;9360;8970;10665;9100;9355;8980;9540;11050;12040;1;9360
29.05.2012;11433;9629;9200;8975;10531;9050;9313;8904;9500;10958;12033;1;9200
30.05.2012;11430;9190;8530;8485;10310;8500;9030;8745;9280;10784;11930;1;8530
31.05.2012;9333;8638;8508;8742;9333;8629;9263;8788;9275;10717;11913;1;8508
01.06.2012;9288;8542;8487;8659;9288;8563;9213;8758;9284;10672;11876;0;8542
06.06.2012;9571;8667;8700;9408;9571;8925;9438;8896;9421;10863;11963;0;8667
07.06.2012;10075;9500;8975;9588;10075;9354;9708;8942;9708;11071;12075;0;9500
08.06.2012;10165;9530;9020;9470;10165;9340;9675;8900;9665;11035;12080;0;9530
11.06.2012;10450;9754;9300;9671;10450;9575;9829;8933;9725;11054;12092;0;9754
12.06.2012;10467;9917;9317;9192;10467;9475;9792;8917;9742;11092;12092;0;9917
13.06.2012;10700;9958;9475;9342;10700;9592;9879;8938;9792;11108;12095;0;9958
14.06.2012;10733;9908;9437;9443;10733;9596;9852;8920;9754;11092;12046;0;9908
15.06.2012;10808;10067;9497;9524;10808;9696;9950;8963;9792;11065;12032;0;10067
18.06.2012;10908;10158;9492;9775;10908;9808;10046;8992;9825;11050;12042;0;10158
19.06.2012;11033;10388;9600;9788;11033;9925;10146;9063;9867;11083;12050;0;10388
20.06.2012;11600;10750;9850;10100;11600;10233;10417;8975;9871;11083;12058;0;10750
21.06.2012;11571;10604;9725;9721;11571;10017;10117;8883;9713;10971;11998;0;10604
22.06.2012;11579;10563;9750;9838;11579;10050;10067;8858;9658;10971;11988;0;10563
25.06.2012;11588;11092;9908;9175;11588;10058;10025;8867;9658;10950;11992;0;11092
26.06.2012;11458;11325;9958;9467;11458;10250;10117;9013;9800;11008;12117;1;9958
27.06.2012;11500;11338;9963;9600;11500;10300;10150;8983;9763;11000;12117;1;9963
28.06.2012;11525;11392;9946;9338;11525;10225;10017;8929;9625;10946;12117;1;9946
29.06.2012;11890;10100;9760;0;10583;10120;9040;10090;9770;11040;12200;1;9760
02.07.2012;12017;10146;9758;0;10640;10150;9046;10113;9792;11054;12242;0;10146
03.07.2012;12317;10600;10133;0;11017;10279;9092;10133;9808;11054;12225;0;10600
04.07.2012;12340;10870;10300;0;11170;10260;9160;10160;9900;11150;12300;0;10870
05.07.2012;12671;11404;10517;0;11531;10479;9225;10271;9958;11188;12317;0;11404
06.07.2012;12663;11608;10683;0;11651;10579;9208;10267;9971;11188;12321;0;11608
09.07.2012;12650;11729;10775;0;11718;10700;9192;10267;9942;11192;12317;0;11729
10.07.2012;12588;11438;10517;0;11514;10571;9117;10133;9867;11125;12283;0;11438
11.07.2012;12658;11238;10392;0;11429;10529;9104;10058;9775;11025;12229;0;11238
12.07.2012;12725;11004;10313;0;11347;10308;8967;9975;9713;10967;12192;0;11004
13.07.2012;12775;10850;10250;0;11292;10142;8917;9904;9704;10915;12122;0;10850
16.07.2012;12904;10800;10267;0;11324;10171;8920;9936;9783;11008;12200;0;10800
17.07.2012;12846;10667;10183;0;11232;10146;8913;9900;9733;10992;12197;0;10667
18.07.2012;12800;10321;9871;0;10997;10075;8846;9871;9638;10958;12150;0;10321
19.07.2012;12808;10108;9533;0;10817;9908;8833;9842;9600;10962;12153;0;10108
20.07.2012;12800;10120;9555;0;10825;9870;8805;9820;9610;10980;12160;0;10120
23.07.2012;12758;10167;9525;0;10817;9808;8775;9801;9608;10987;12158;0;10167
24.07.2012;12767;9992;9404;0;10721;9508;8604;9742;9508;10945;12165;0;9992
25.07.2012;12742;9855;9083;0;10560;9283;8483;9653;9458;10905;12168;1;9083
26.07.2012;12742;9658;8771;0;10390;9100;8333;9546;9388;10883;12133;1;8771
27.07.2012;12738;9667;8804;0;10403;9117;8283;9567;9388;10892;12133;1;8804
30.07.2012;12725;9667;8817;0;10403;9121;8263;9558;9375;10872;12129;1;8817
31.07.2012;9642;8717;8942;9067;9179;9025;8258;9533;9341;10844;12145;1;8942
01.08.2012;9708;8817;8955;9165;9263;9095;8267;9546;9343;10810;12140;0;8817
02.08.2012;9529;8650;8938;8968;9090;8958;8217;9508;9283;10742;12113;0;8650
03.08.2012;9454;8583;8967;8967;9019;8967;8163;9513;9254;10708;12140;0;8583
06.08.2012;9158;8554;8895;9020;8856;8978;8083;9367;9222;10708;12133;0;8554
07.08.2012;9433;8925;9075;9219;9179;9171;8229;9417;9300;10728;12154;0;8925
08.08.2012;9392;8908;9129;9210;9150;9183;8202;9375;9298;10728;12150;0;8908
09.08.2012;9342;8925;9200;9194;9133;9196;8188;9350;9288;10720;12132;0;8925
10.08.2012;9350;8879;9200;9181;9115;9188;8208;9350;9292;10717;12133;0;8879
13.08.2012;9188;8796;9254;9173;8992;9200;8217;9367;9283;10700;12130;0;8796
14.08.2012;9163;8913;9363;9419;9038;9400;8338;9542;9408;10754;12158;0;8913
15.08.2012;9088;8988;9367;9417;9038;9400;8442;9704;9550;10854;12208;0;8988
16.08.2012;9058;9037;9388;9613;9047;9538;8467;9758;9567;10900;12225;0;9037
17.08.2012;9208;9304;9491;9912;9256;9772;8567;9833;9625;10937;12292;0;9304
20.08.2012;9283;9442;9604;9942;9363;9829;8604;9883;9642;10963;12283;0;9442
21.08.2012;9271;9446;9675;9963;9358;9867;8650;9929;9658;10962;12273;0;9446
22.08.2012;9217;9408;9729;9885;9313;9833;8725;9838;9650;10967;12275;0;9408
23.08.2012;9200;9308;9683;9715;9254;9704;8638;9717;9588;10950;12250;0;9308
24.08.2012;9288;9517;9742;9773;9402;9763;8679;9721;9579;10957;12240;0;9517
28.08.2012;9300;9546;9775;9688;9423;9717;8717;9675;9483;10929;12229;1;9775
29.08.2012;9299;9229;9533;9277;9264;9363;8396;9317;9263;10800;12138;1;9533
30.08.2012;9279;8767;9208;9008;9023;9075;8083;9192;9075;10758;11992;1;9208
31.08.2012;8583;9042;8983;9000;8583;9008;8108;9125;9053;10733;11913;1;8983
03.09.2012;8670;9115;9080;9090;8670;9095;8125;9165;9095;10760;11910;0;9115
04.09.2012;8700;9071;9033;8921;8700;9008;8025;9096;9004;10671;11900;0;9071
05.09.2012;8565;8750;8850;8800;8565;8800;7820;8765;8750;10420;11785;0;8750
06.09.2012;8560;8730;8820;8535;8560;8695;7705;8720;8470;9950;11470;0;8730
07.09.2012;8613;8800;8908;8754;8613;8821;7808;8888;8533;10063;11550;0;8800
10.09.2012;8671;8908;8975;9047;8671;8977;7940;8983;8588;10083;11493;0;8908
11.09.2012;8625;8896;8950;8904;8625;8917;7933;8938;8571;10054;11492;0;8896
12.09.2012;8708;8929;8992;9067;8708;8996;7929;8921;8550;10025;11404;0;8929
13.09.2012;8735;9010;9002;8988;8735;9000;7955;8965;8550;10012;11390;0;9010
14.09.2012;8763;9024;9039;9037;8763;9033;7993;9063;8552;10003;11404;0;9024
17.09.2012;8767;9042;9088;9033;8767;9054;8029;9221;8608;10008;11375;0;9042
18.09.2012;8813;9179;9154;9254;8813;9196;8167;9346;8696;10088;11388;0;9179
19.09.2012;8808;9100;9117;9146;8808;9121;8133;9308;8704;10067;11379;0;9100
20.09.2012;8775;9104;9096;9025;8775;9075;8104;9333;8658;10064;11367;0;9104
21.09.2012;8800;9030;9050;8830;8800;8970;8055;9290;8575;10030;11360;0;9030
24.09.2012;8775;8942;8970;8751;8775;8888;7995;9229;8545;10020;11358;0;8942
25.09.2012;8781;8854;8929;8779;8781;8854;7985;9179;8528;10000;11357;1;8929
26.09.2012;8776;8708;8800;8629;8776;8713;7838;8942;8400;9942;11300;1;8800
27.09.2012;8771;8738;8829;8745;8771;8771;7881;8909;8405;9912;11288;1;8829
28.09.2012;8745;8785;8785;0;8772;7900;8955;8420;8434;9895;11330;1;8785
01.10.2012;8917;8925;8796;0;8879;7908;8908;8400;8435;9896;11329;0;8925
02.10.2012;9008;9017;8850;0;8958;7925;8967;8417;8466;9892;11330;0;9017
03.10.2012;9042;9083;8938;0;9021;7946;9000;8429;8487;9917;11338;0;9083
04.10.2012;8963;9146;8977;0;9028;8004;9108;8468;8547;9967;11383;0;9146
05.10.2012;8854;9150;8967;0;8990;7975;9125;8458;8540;10042;11446;0;9150
08.10.2012;8730;9100;8890;0;8907;7880;9080;8440;8495;10040;11390;0;9100
09.10.2012;8583;9088;8858;0;8843;7892;9079;8458;8503;10017;11400;0;9088
10.10.2012;8596;8992;8718;0;8769;7875;9027;8452;8484;9983;11380;0;8992
11.10.2012;8583;9183;8879;0;8882;7929;9152;8442;8531;10008;11401;0;9183
12.10.2012;8550;9133;8858;0;8847;7904;9146;8403;8504;9971;11365;0;9133
15.10.2012;8429;9100;8825;0;8785;7900;9146;8402;8500;9954;11342;0;9100
16.10.2012;8308;9125;8854;0;8763;7913;9150;8392;8504;9975;11346;0;9125
17.10.2012;8067;8696;8479;0;8414;7792;9000;8250;8378;9907;11292;0;8696
18.10.2012;8000;8412;8208;0;8207;7738;8892;8228;8320;9883;11275;0;8412
19.10.2012;7983;8379;8196;0;8186;7730;8881;8221;8307;9879;11274;0;8379
22.10.2012;7975;8200;8079;0;8085;7617;8775;8183;8230;9854;11233;0;8200
23.10.2012;7961;8138;7925;0;8008;7625;8875;8200;8269;9867;11225;0;8138
24.10.2012;7904;7875;7804;0;7861;7379;8567;8083;8086;9708;11171;0;7875
25.10.2012;7871;7692;7683;0;7749;7308;8575;8025;8049;9696;11144;1;7683
26.10.2012;7871;7621;7646;0;7713;7225;8450;8000;7981;9654;11122;1;7646
29.10.2012;7875;7575;7575;0;7675;7075;8320;7960;7896;9560;11090;1;7575
30.10.2012;7885;7260;7405;0;7517;6855;8180;7780;7740;9465;11020;1;7405
31.10.2012;6940;7020;6280;6978;6980;6745;8110;7770;7696;9410;10940;1;6280
01.11.2012;6667;6808;6117;6860;6738;6613;7983;7683;7589;9321;10872;0;6808
02.11.2012;6470;6660;6000;6518;6565;6345;7910;7590;7469;9155;10780;0;6660
05.11.2012;6480;6640;6050;6545;6560;6380;7910;7585;7479;9145;10800;0;6640
06.11.2012;6446;6574;6062;6582;6510;6408;7929;7600;7503;9133;10800;0;6574
07.11.2012;6425;6554;6042;6592;6490;6409;7950;7621;7505;9142;10792;0;6554
08.11.2012;6592;6721;6142;6773;6656;6563;8067;7675;7597;9183;10783;0;6721
09.11.2012;6640;6780;6220;6843;6710;6635;8135;7680;7644;9200;10790;0;6780
12.11.2012;6842;7142;6342;7035;6992;6804;8296;7800;7792;9242;10808;0;7142
13.11.2012;7083;7421;6488;7106;7252;6900;8579;7963;7946;9267;10858;0;7421
14.11.2012;7108;7438;6538;6950;7273;6813;8696;8033;7963;9250;10800;0;7438
15.11.2012;7117;7496;6517;6748;7306;6671;8650;7992;7899;9021;10658;0;7496
16.11.2012;7242;7746;6762;7032;7494;6942;8773;8154;8064;9063;10670;0;7746
19.11.2012;7292;8121;7233;7333;7706;7300;8908;8246;8225;9117;10704;0;8121
20.11.2012;7133;8096;7129;7167;7615;7154;8875;8238;8174;9117;10696;0;8096
21.11.2012;7146;8154;7142;7248;7650;7213;8867;8275;8203;9129;10679;0;8154
22.11.2012;7170;8235;7240;7330;7703;7300;9025;8320;8284;9150;10660;0;8235
23.11.2012;7188;8225;7194;7294;7706;7273;9000;8288;8262;9150;10638;0;8225
26.11.2012;7163;8033;7121;7179;7598;7197;8950;8233;8203;9127;10632;1;7121
27.11.2012;7154;7863;7004;6996;7508;7022;8833;8058;8039;9046;10555;1;7004
28.11.2012;7188;7917;7025;7013;7552;7060;8771;8008;8003;9050;10517;1;7025
29.11.2012;7202;7825;6933;6917;7513;6981;8567;7892;7887;8967;10480;1;6933
30.11.2012;7808;6930;6878;7057;7808;6955;8552;7890;7874;8952;10467;1;6878
03.12.2012;7800;6892;6820;7004;7800;6905;8483;7808;7812;8913;10429;0;6892
04.12.2012;7804;6688;6508;6942;7804;6713;8233;7758;7677;8821;10400;0;6688
05.12.2012;7750;6746;6601;6975;7750;6774;8229;7767;7700;8783;10340;0;6746
06.12.2012;7731;6806;6575;6988;7731;6790;8300;7813;7748;8769;10388;0;6806
07.12.2012;7740;6785;6575;7010;7740;6790;8330;7810;7740;8750;10380;0;6785
10.12.2012;7704;6683;6496;6988;7704;6722;8304;7800;7705;8750;10346;0;6683
11.12.2012;7667;6625;6454;6963;7667;6681;8254;7778;7672;8725;10263;0;6625
12.12.2012;7713;6663;6429;6958;7713;6683;8200;7718;7630;8650;10242;0;6663
13.12.2012;7742;6700;6463;6983;7742;6715;8208;7703;7636;8632;10214;0;6700
14.12.2012;7833;6892;6521;7000;7833;6804;8292;7758;7696;8625;10203;0;6892
17.12.2012;7854;6967;6608;7066;7854;6880;8371;7783;7745;8626;10200;0;6967
18.12.2012;7840;7120;6805;7205;7840;7043;8520;7866;7862;8611;10215;0;7120
19.12.2012;7813;7017;6796;7167;7813;6993;8458;7825;7815;8583;10183;0;7017
20.12.2012;7821;7042;6808;7194;7821;7015;8460;7822;7817;8579;10172;0;7042
21.12.2012;7836;7085;6863;7249;7836;7066;8453;7830;7835;8594;10193;0;7085
24.12.2012;7119;6863;7225;8438;7069;8450;7819;7975;8581;10200;11300;0;6863
27.12.2012;7067;6833;7217;8467;7039;8433;7808;8000;8592;10233;11333;1;7217
28.12.2012;7150;6931;7313;8413;7131;8450;7881;8013;8594;10200;11313;1;7313
31.12.2012;7163;6969;7338;8413;7156;8450;7888;8013;8600;10200;11313;1;7338
02.01.2013;7181;7008;7342;8408;7177;8463;7896;8009;8615;10183;11309;0;7008
03.01.2013;7250;7079;7396;8463;7242;8571;7921;8054;8638;10190;11311;0;7079
04.01.2013;7313;7208;7567;8658;7363;8767;8029;8217;8717;10204;11333;0;7208
07.01.2013;7546;7383;7850;8800;7593;8867;8175;8367;8754;10213;11350;0;7383
08.01.2013;7558;7479;7925;8854;7654;8925;8221;8429;8813;10204;11354;0;7479
09.01.2013;7788;7933;8383;9008;8035;9088;8433;8567;9033;10229;11387;0;7933
10.01.2013;7863;8042;8358;9002;8088;9000;8350;8560;9008;10213;11332;0;8042
11.01.2013;7692;7750;8079;8858;7840;8804;8225;8404;8933;10150;11267;0;7750
14.01.2013;7600;7800;8029;8800;7810;8750;8188;8401;8917;10143;11245;0;7800
15.01.2013;7583;7725;7900;8850;7736;8933;8333;8525;9000;10167;11233;0;7725
16.01.2013;7579;7679;7900;8857;7719;8904;8313;8533;9008;10167;11229;0;7679
17.01.2013;7567;7675;8085;8945;7776;9025;8342;8567;9042;10150;11225;0;7675
18.01.2013;7595;7655;8170;8980;7807;9045;8380;8600;9049;10144;11220;0;7655
21.01.2013;7610;7830;8355;9070;7932;9175;8440;8650;9105;10140;11230;0;7830
22.01.2013;7604;7608;8338;9042;7850;9079;8467;8617;9108;10148;11238;0;7608
23.01.2013;7579;7479;8254;9042;7771;9078;8383;8550;9100;10128;11230;0;7479
24.01.2013;7563;7504;8329;9067;7799;9096;8354;8540;9099;10120;11229;0;7504
25.01.2013;7592;7475;8371;9063;7813;9100;8332;8533;9098;10089;11212;1;8371
28.01.2013;7592;7475;8446;9120;7838;9150;8382;8567;9133;10079;11203;1;8446
29.01.2013;7544;7383;8200;8997;7709;8942;8288;8513;9067;9979;11113;1;8200
30.01.2013;7578;7108;8042;8775;7576;8721;8125;8388;8946;9867;11025;1;8042
31.01.2013;7050;7875;8708;8738;7463;8699;8079;8375;8946;9833;10950;1;8708
01.02.2013;7000;7880;8730;8730;7440;8690;8080;8385;8955;9840;10930;0;7880
04.02.2013;6992;7925;8767;8758;7458;8715;8092;8408;8967;9848;10904;0;7925
05.02.2013;6988;7967;8796;8800;7477;8754;8150;8446;8967;9798;10883;0;7967
06.02.2013;7013;8000;8800;8810;7506;8766;8163;8450;8968;9774;10847;0;8000
07.02.2013;7146;8067;8875;8842;7606;8831;8246;8513;8971;9779;10847;0;8067
08.02.2013;7150;8075;8883;8848;7613;8840;8350;8558;8992;9763;10838;0;8075
11.02.2013;7129;8083;8888;8850;7606;8845;8354;8560;8992;9757;10823;0;8083
12.02.2013;7104;8050;8846;8840;7577;8823;8313;8517;8975;9750;10817;0;8050
13.02.2013;7158;8088;8888;8867;7623;8853;8313;8508;9058;9758;10825;0;8088
14.02.2013;7200;8300;9017;9025;7750;8978;8346;8567;9104;9775;10833;0;8300
15.02.2013;7249;8372;9117;9046;7810;9025;8404;8633;9171;9775;10775;0;8372
18.02.2013;7300;8520;9290;9260;7910;9187;8560;8775;9195;9765;10750;0;8520
19.02.2013;7279;8308;9133;9163;7794;9101;8529;8708;9183;9764;10750;0;8308
20.02.2013;7296;8288;9082;9123;7792;9067;8492;8708;9173;9755;10738;0;8288
21.02.2013;7315;8464;9280;9260;7890;9228;8620;8800;9210;9790;10740;0;8464
22.02.2013;7315;8560;9390;9350;7938;9343;8660;8860;9220;9770;10750;1;9390
25.02.2013;7308;8608;9399;9404;7958;9383;8663;8871;9333;9800;10767;1;9399
26.02.2013;7279;8600;9337;9337;7940;9318;8625;8831;9292;9792;10688;1;9337
27.02.2013;7254;8621;9404;9417;7938;9392;8679;8883;9304;9792;10611;1;9404
28.02.2013;9267;9829;9628;9568;9267;9675;8917;9029;9383;9817;10579;1;9628
01.03.2013;9425;10096;9778;9701;9425;9858;8933;9021;9392;9825;10581;0;10096
04.03.2013;9567;10271;9844;9688;9567;9934;8904;8992;9351;9858;10578;0;10271
05.03.2013;9475;10217;9781;9599;9475;9866;8846;8942;9317;9787;10567;0;10217
06.03.2013;9529;10321;9696;9541;9529;9853;8766;8933;9275;9778;10533;0;10321
07.03.2013;9521;10392;9721;9546;9521;9886;8746;8909;9274;9779;10513;0;10392
08.03.2013;9571;10413;9752;9561;9571;9908;8721;8871;9274;9788;10492;0;10413
11.03.2013;9600;10308;9633;9443;9600;9795;8575;8779;9204;9767;10474;0;10308
12.03.2013;9579;10208;9575;9396;9579;9726;8508;8742;9184;9750;10446;0;10208
13.03.2013;9654;10492;9700;9475;9654;9889;8729;8892;9246;9796;10458;0;10492
14.03.2013;9667;10575;9838;9617;9667;10010;8871;8958;9338;9837;10463;0;10575
15.03.2013;9695;10700;9910;9836;9695;10149;9090;9070;9365;9850;10514;0;10700
18.03.2013;9710;10910;10320;10160;9710;10463;9225;9150;9410;9890;10520;0;10910
19.03.2013;9617;10642;10233;10067;9617;10314;8975;8942;9283;9800;10493;0;10642
20.03.2013;9560;10650;10370;10190;9560;10403;8920;8960;9310;9780;10495;0;10650
21.03.2013;9546;10684;10367;10200;9546;10417;8888;8950;9296;9783;10508;0;10684
22.03.2013;9565;10830;10560;10304;9565;10565;8970;9060;9300;9785;10490;0;10830
25.03.2013;9554;10750;10550;10292;9554;10531;8954;9046;9304;9792;10486;0;10750
26.03.2013;9492;10550;10333;10100;9492;10328;8704;8825;9258;9753;10473;1;10333
27.03.2013;9480;10460;10220;10014;9480;10231;8640;8840;9250;9780;10473;1;10220
28.03.2013;10175;10075;9925;9550;10058;8650;8715;8230;9225;9760;10360;1;9925
02.04.2013;9696;9829;9683;9300;9736;8529;8671;8271;9183;9733;10325;0;9829
03.04.2013;9446;9529;9475;9100;9483;8383;8554;8120;9096;9688;10342;0;9529
04.04.2013;9521;9725;9654;9137;9633;8508;8629;8109;9125;9693;10357;0;9725
05.04.2013;9763;10046;9975;9233;9928;8763;8879;8233;9213;9743;10396;0;10046
