Row Labels;4TC_PCURMON;4TC_P+1MON;4TC_P+2MON;4TC_P+3MON;4TC_PCURQ;4TC_P+1Q;4TC_P+2Q;4TC_P+3Q;4TC_P+1CAL;4TC_P+2CAL;4TC_P+3CAL;Rollover;4TC_ROLL
20.05.2015;4717;4738;4829;4850;4727;4956;6063;5192;6144;6917;7813;0;4717
21.05.2015;4692;4700;4792;4850;4696;4956;6046;5158;6121;6883;7796;0;4692
22.05.2015;4667;4708;4813;4892;4688;4997;6083;5167;6134;6888;7796;0;4667
26.05.2015;4643;4650;4821;4908;4647;5008;6121;5192;6163;6900;7817;1;4650
27.05.2015;4617;4617;4917;4975;4617;5079;6229;5250;6215;6975;7854;1;4617
28.05.2015;4629;4642;5017;5067;4636;5165;6350;5333;6302;7113;7942;1;4642
29.05.2015;4650;5067;5113;5488;4650;5222;6400;5346;6319;7146;7963;1;5067
01.06.2015;4608;5046;5104;5492;4608;5214;6400;5371;6343;7171;7971;0;4608
02.06.2015;4738;5204;5242;5633;4738;5360;6533;5454;6438;7246;8038;0;4738
03.06.2015;4904;5338;5354;5767;4904;5486;6671;5554;6528;7317;8067;0;4904
04.06.2015;5083;5442;5471;5833;5083;5582;6721;5608;6571;7325;8050;0;5083
05.06.2015;5100;5425;5433;5775;5100;5545;6700;5583;6542;7329;8050;0;5100
08.06.2015;5133;5388;5417;5808;5133;5538;6667;5542;6491;7304;8058;0;5133
09.06.2015;5075;5329;5292;5783;5075;5468;6504;5467;6426;7258;8038;0;5075
10.06.2015;5388;5650;5575;6117;5388;5781;6800;5642;6581;7375;8129;0;5388
11.06.2015;5421;5683;5633;6183;5421;5834;6867;5658;6630;7425;8179;0;5421
12.06.2015;5529;5838;5783;6325;5529;5982;7004;5808;6786;7496;8233;0;5529
15.06.2015;5692;6292;6133;6575;5692;6333;7354;6042;6982;7579;8300;0;5692
16.06.2015;5863;6667;6267;6675;5863;6536;7425;6154;7066;7583;8283;0;5863
17.06.2015;5933;6817;6325;6767;5933;6636;7475;6113;7050;7571;8246;0;5933
18.06.2015;5933;6558;6075;6500;5933;6378;7046;5900;6826;7404;8154;0;5933
19.06.2015;5933;6396;5946;6267;5933;6203;7000;5800;6704;7292;8113;0;5933
22.06.2015;5900;6304;5950;6246;5900;6167;7050;5817;6715;7292;8117;0;5900
23.06.2015;5867;6288;6000;6275;5867;6188;7079;5821;6737;7258;8113;0;5867
24.06.2015;5913;6321;5992;6333;5913;6215;7142;5863;6760;7267;8067;1;6321
25.06.2015;5850;6329;6000;6400;5850;6243;7154;5858;6734;7242;8013;1;6329
26.06.2015;5863;6625;6258;6692;5863;6525;7350;5954;6825;7304;8008;1;6625
29.06.2015;5817;6521;6200;6563;5817;6428;7233;5842;6738;7288;8008;1;6521
30.06.2015;6567;6229;6658;7242;6485;7308;5842;6817;6721;7279;7983;1;6229
01.07.2015;6958;6592;6958;7463;6836;7588;5958;6950;6850;7333;8004;0;6958
02.07.2015;7300;6850;7233;7675;7128;7854;6108;7067;6973;7371;8021;0;7300
03.07.2015;7694;7281;7600;7875;7525;8044;6206;7138;7055;7394;7994;0;7694
06.07.2015;7633;7183;7450;7817;7422;7833;6150;7163;7060;7379;7979;0;7633
07.07.2015;7375;6863;7196;7575;7144;7646;5979;7021;6911;7254;7875;0;7375
08.07.2015;7375;6829;7117;7375;7107;7400;5908;6900;6821;7142;7804;0;7375
09.07.2015;7908;7508;7625;7733;7681;7783;6217;7150;7027;7300;7883;0;7908
10.07.2015;8158;7883;7925;7933;7989;8017;6308;7267;7117;7363;7942;0;8158
13.07.2015;8463;8129;8125;8150;8239;8233;6425;7383;7213;7446;7942;0;8463
14.07.2015;8550;8225;8175;8250;8317;8296;6488;7425;7276;7483;7958;0;8550
15.07.2015;8767;8692;8500;8475;8653;8517;6733;7650;7475;7596;8017;0;8767
16.07.2015;8658;8400;8242;8246;8433;8267;6558;7483;7327;7529;7975;0;8658
17.07.2015;8680;8340;8110;8155;8377;8185;6520;7460;7286;7485;7965;0;8680
20.07.2015;8742;8442;8183;8204;8456;8292;6558;7550;7352;7542;7983;0;8742
21.07.2015;8604;8192;7908;8033;8235;8050;6342;7375;7200;7492;7950;0;8604
22.07.2015;8542;8050;7708;7817;8100;7783;6188;7225;7056;7375;7917;0;8542
23.07.2015;8483;7825;7542;7683;7950;7667;6133;7175;6992;7321;7875;0;8483
24.07.2015;8475;7775;7500;7658;7917;7642;6158;7192;7010;7313;7875;0;8475
27.07.2015;8483;7908;7667;7792;8019;7792;6267;7267;7078;7358;7875;1;7908
28.07.2015;8450;7783;7542;7750;7925;7758;6242;7250;7067;7350;7863;1;7783
29.07.2015;8429;7825;7617;7925;7957;7992;6300;7333;7140;7408;7863;1;7825
30.07.2015;8442;7700;7625;7892;7922;7983;6292;7350;7155;7400;7858;1;7700
31.07.2015;7817;7875;8050;8175;7846;8056;6358;7392;7215;7425;7883;1;7875
03.08.2015;7850;8117;8258;8342;7983;8211;6467;7442;7284;7483;7925;0;7850
04.08.2015;8100;8392;8642;8800;8246;8619;6667;7633;7450;7621;8008;0;8100
05.08.2015;8179;8500;8692;8867;8340;8676;6633;7617;7442;7604;8008;0;8179
06.08.2015;8258;8500;8708;8875;8379;8671;6658;7633;7455;7604;8008;0;8258
07.08.2015;8483;8738;8933;9075;8611;8861;6842;7750;7569;7700;8042;0;8483
10.08.2015;8717;9225;9358;9433;8971;9214;7008;7892;7688;7800;8083;0;8717
11.08.2015;8458;8625;8850;9025;8542;8811;6750;7708;7511;7688;8008;0;8458
12.08.2015;8275;8246;8442;8642;8261;8445;6592;7550;7354;7592;7963;0;8275
13.08.2015;8271;8221;8425;8600;8246;8406;6642;7554;7376;7592;7954;0;8271
14.08.2015;8308;8433;8667;8833;8371;8617;6746;7683;7493;7663;8017;0;8308
17.08.2015;8263;8296;8558;8733;8280;8508;6650;7613;7433;7642;8017;0;8263
18.08.2015;8179;8113;8283;8450;8146;8270;6583;7550;7375;7621;8008;0;8179
19.08.2015;8167;8108;8267;8408;8138;8239;6608;7525;7382;7617;8008;0;8167
20.08.2015;8250;8367;8425;8525;8309;8367;6708;7583;7446;7646;8025;0;8250
21.08.2015;8263;8392;8442;8533;8327;8381;6658;7575;7425;7633;8025;0;8263
24.08.2015;8204;7933;7950;8033;8069;7883;6367;7258;7104;7400;7871;0;8204
25.08.2015;8225;7875;7925;7992;8050;7842;6425;7267;7130;7408;7904;1;7875
26.08.2015;8213;7467;7588;7667;7840;7543;6350;7017;6951;7283;7858;1;7467
27.08.2015;8187;7042;7275;7425;7614;7292;6275;6958;6884;7233;7821;1;7042
28.08.2015;7042;7308;7438;7233;7042;7326;6354;7017;6948;7258;7858;1;7308
01.09.2015;6892;7225;7458;7225;6892;7303;6367;7000;6951;7250;7842;0;6892
02.09.2015;6692;6967;7308;7117;6692;7131;6267;6975;6920;7242;7833;0;6692
03.09.2015;6525;6817;7150;6967;6525;6978;6179;6879;6839;7179;7821;0;6525
04.09.2015;6529;6858;7283;7092;6529;7078;6342;7050;6982;7267;7850;0;6529
07.09.2015;6560;7000;7430;7220;6560;7217;6480;7150;7075;7305;7835;0;6560
08.09.2015;6538;6963;7450;7233;6538;7215;6500;7183;7089;7308;7846;0;6538
09.09.2015;6438;6758;7450;7208;6438;7139;6496;7179;7073;7296;7838;0;6438
10.09.2015;6321;6558;7325;7129;6321;7004;6433;7133;7036;7267;7826;0;6321
11.09.2015;6275;6550;7300;7108;6275;6986;6475;7121;7033;7275;7838;0;6275
14.09.2015;6263;6825;7563;7354;6263;7247;6575;7233;7146;7317;7896;0;6263
15.09.2015;6283;6921;7704;7458;6283;7361;6563;7279;7185;7425;7929;0;6283
16.09.2015;6408;7158;8000;7742;6408;7633;6804;7529;7415;7658;8025;0;6408
17.09.2015;6433;7321;8242;7917;6433;7826;6779;7567;7476;7708;8042;0;6433
18.09.2015;6475;7529;8442;8133;6475;8035;6808;7608;7504;7708;8058;0;6475
21.09.2015;6400;7250;8042;7850;6400;7714;6638;7442;7376;7629;8013;0;6400
22.09.2015;6288;7042;7825;7625;6288;7497;6533;7300;7263;7567;7967;0;6288
23.09.2015;6242;6967;7817;7617;6242;7467;6525;7342;7267;7575;7967;0;6242
24.09.2015;6225;7010;7920;7695;6225;7542;6550;7390;7300;7585;7965;1;7010
25.09.2015;6225;7054;7992;7767;6225;7604;6604;7442;7330;7588;7971;1;7054
28.09.2015;6190;6796;7750;7533;6190;7360;6483;7358;7234;7517;7921;1;6796
29.09.2015;6183;6525;7558;7400;6183;7161;6375;7233;7113;7417;7850;1;6525
30.09.2015;6367;7325;7125;6367;6939;6229;7029;6850;6959;7275;7758;1;7325
01.10.2015;6458;7417;7208;6417;7028;6308;7079;6858;6999;7321;7758;0;6458
02.10.2015;6383;7392;7225;6433;7000;6342;7104;6879;7021;7321;7742;0;6383
05.10.2015;6429;7458;7283;6421;7057;6358;7154;6875;7040;7325;7750;0;6429
06.10.2015;6375;7500;7300;6454;7059;6383;7171;6900;7063;7338;7746;0;6375
07.10.2015;6508;7700;7483;6533;7231;6521;7325;6942;7154;7396;7763;0;6508
08.10.2015;6700;7933;7675;6575;7436;6521;7367;6950;7170;7404;7729;0;6700
09.10.2015;6675;7875;7608;6517;7386;6454;7304;6871;7105;7383;7717;0;6675
12.10.2015;6513;7638;7404;6392;7185;6325;7208;6767;6994;7313;7683;0;6513
13.10.2015;6225;7058;6975;6133;6753;6146;7017;6692;6845;7200;7596;0;6225
14.10.2015;5858;6592;6458;5988;6303;6042;6846;6542;6707;7100;7521;0;5858
15.10.2015;5829;6600;6508;6092;6313;6058;6833;6567;6712;7108;7517;0;5829
16.10.2015;5871;6754;6642;6146;6422;6117;6858;6558;6725;7108;7500;0;5871
19.10.2015;5829;6692;6621;6138;6381;6133;6875;6558;6733;7108;7492;0;5829
20.10.2015;5740;6590;6620;6140;6316;6135;6875;6520;6710;7110;7485;0;5740
21.10.2015;5655;6275;6480;6060;6137;6035;6800;6490;6625;7045;7455;0;5655
22.10.2015;5665;6330;6500;6130;6165;6110;6840;6540;6674;7075;7455;0;5665
23.10.2015;5655;6315;6510;6140;6160;6100;6805;6550;6670;7065;7455;0;5655
26.10.2015;5655;6245;6425;6120;6108;6045;6770;6505;6628;7045;7450;0;5655
27.10.2015;5660;6190;6440;6100;6097;6015;6735;6440;6590;6995;7435;1;6190
28.10.2015;5650;6100;6305;6005;6018;5925;6645;6420;6520;6905;7410;1;6100
29.10.2015;5670;5910;6090;5860;5890;5715;6515;6370;6383;6760;7330;1;5910
30.10.2015;5880;6090;5830;5565;5985;5677;6470;6345;6355;6715;7310;1;6090
02.11.2015;5650;5870;5660;5450;5760;5578;6330;6260;6240;6665;7260;0;5650
03.11.2015;5370;5685;5544;5364;5528;5486;6282;6245;6183;6610;7215;0;5370
04.11.2015;4990;5290;5280;5200;5140;5310;6190;6170;6079;6515;7160;0;4990
05.11.2015;4990;5370;5480;5310;5180;5460;6290;6220;6178;6595;7180;0;4990
06.11.2015;4870;5160;5300;5190;5015;5338;6170;6085;6068;6565;7130;0;4870
09.11.2015;4860;5080;5240;5130;4970;5290;6150;6070;6043;6560;7125;0;4860
10.11.2015;4720;4975;5205;5100;4848;5265;6120;6110;6054;6565;7120;0;4720
11.11.2015;4460;4760;4900;4980;4610;5090;6010;6050;5943;6495;7055;0;4460
12.11.2015;4350;4540;4815;4890;4445;5015;5950;5970;5856;6430;7020;0;4350
13.11.2015;4370;4520;4835;4910;4445;5028;5970;6000;5870;6440;7020;0;4370
16.11.2015;4345;4490;4810;4910;4418;5013;5930;5940;5821;6425;7020;0;4345
17.11.2015;4380;4460;4840;4960;4420;5030;5930;5920;5808;6345;6930;0;4380
18.11.2015;4310;4430;4780;4895;4370;4975;5810;5835;5735;6315;6900;0;4310
19.11.2015;4290;4255;4620;4760;4273;4842;5655;5710;5607;6190;6825;0;4290
20.11.2015;4285;4255;4615;4725;4270;4827;5665;5730;5609;6205;6825;0;4285
23.11.2015;4325;4415;4800;4895;4370;4997;5920;5912;5794;6405;6900;0;4325
24.11.2015;4275;4345;4810;4880;4310;4990;5885;5870;5754;6370;6875;1;4345
25.11.2015;4295;4405;4915;4940;4350;5058;5940;5885;5800;6400;6890;1;4405
26.11.2015;4260;4090;4655;4760;4175;4848;5765;5760;5666;6335;6830;1;4090
27.11.2015;4225;3985;4555;4690;4105;4775;5695;5700;5610;6315;6820;1;3985
30.11.2015;3970;4340;4610;5040;3970;4663;5585;5610;5520;6295;6795;1;4340
01.12.2015;3795;4075;4510;4960;3795;4515;5420;5475;5405;6130;6705;0;3795
02.12.2015;3735;3945;4410;4910;3735;4422;5360;5410;5338;6050;6650;0;3735
03.12.2015;3615;3890;4445;5005;3615;4447;5340;5410;5339;6030;6660;0;3615
04.12.2015;3600;3855;4435;5015;3600;4435;5360;5420;5346;6030;6660;0;3600
07.12.2015;3560;3875;4445;5020;3560;4447;5315;5405;5329;6010;6640;0;3560
08.12.2015;3535;3950;4525;5100;3535;4525;5355;5430;5375;6015;6645;0;3535
09.12.2015;3490;3905;4480;5090;3490;4492;5360;5410;5362;6025;6635;0;3490
10.12.2015;3380;3630;4295;4940;3380;4288;5180;5255;5196;5930;6575;0;3380
11.12.2015;3400;3670;4360;5005;3400;4345;5180;5265;5210;5915;6580;0;3400
14.12.2015;3410;3715;4390;5010;3410;4372;5165;5265;5211;5905;6560;0;3410
15.12.2015;3410;3805;4460;5090;3410;4452;5195;5300;5250;5890;6555;0;3410
16.12.2015;3430;4025;4675;5335;3430;4678;5345;5380;5370;5935;6570;0;3430
17.12.2015;3435;4165;4780;5410;3435;4785;5355;5370;5394;5975;6600;0;3435
18.12.2015;3440;4185;4840;5440;3440;4822;5375;5380;5411;5995;6620;0;3440
21.12.2015;3440;4195;4855;5455;3440;4835;5370;5365;5410;6010;6620;0;3440
22.12.2015;3420;4145;4790;5390;3420;4775;5340;5340;5363;6005;6620;0;3420
23.12.2015;3432;4180;4850;5450;3432;4827;5350;5345;5367;6005;6620;0;3432
24.12.2015;4290;4870;5440;5470;4867;5380;5335;5955;6005;6610;7170;0;4290
29.12.2015;4280;4840;5430;5440;4850;5380;5345;5945;6005;6610;7170;1;4840
30.12.2015;4250;4810;5410;5420;4823;5330;5315;5945;6005;6610;7160;1;4810
31.12.2015;4260;4810;5410;5420;4827;5330;5315;5955;6010;6610;7160;1;4810
04.01.2016;4010;4570;5160;5260;4580;5170;5195;5850;5950;6580;7130;0;4010
05.01.2016;3950;4430;5070;5200;4483;5110;5130;5760;5870;6520;7110;0;3950
06.01.2016;3795;4105;4860;5030;4253;4965;5010;5630;5740;6430;7060;0;3795
