Date;CURMON;1MON;2MON;CURQ;1Q;2Q;3Q;1CAL;2CAL;3CAL;Rollover;ROLL
24.11.2022;11318;11064;7014;13314;6612;10300;16057;12132;12871;14321;1;11064
25.11.2022;11457;11861;7125;13626;6582;10111;15804;11957;12718;14286;1;11861
28.11.2022;11514;11425;7005;13500;6433;9836;15218;11619;12414;14200;1;11425
29.11.2022;11534;10854;6954;13316;6399;10000;15239;11651;12407;14193;1;10854
30.11.2022;11811;7321;5286;13657;6633;10154;15261;11754;12611;14239;1;7321
01.12.2022;11193;7096;5229;13451;6497;10025;15071;11596;12593;14236;0;11193
02.12.2022;10989;7179;5150;13383;6486;10018;15093;11601;12571;14229;0;10989
05.12.2022;11221;7693;5664;13460;6986;10429;15446;11990;12986;14371;0;11221
06.12.2022;11896;8407;6057;13685;7472;10971;15975;12482;13239;14425;0;11896
07.12.2022;12229;8579;6179;13796;7701;11061;16061;12605;13279;14325;0;12229
08.12.2022;12661;9454;6636;13940;8366;11604;16671;13196;13768;14579;0;12661
09.12.2022;12829;9493;6925;13996;8655;11746;16789;13354;13954;14607;0;12829
12.12.2022;12264;8493;6521;13808;8183;11650;16654;13148;13925;14568;0;12264
13.12.2022;12889;9107;7175;14016;8782;12229;17150;13678;14214;14693;0;12889
14.12.2022;14071;10425;7646;14410;9494;12496;17332;14014;14382;14739;0;14071
15.12.2022;14657;10579;7536;14606;9364;12154;16796;13649;14029;14689;0;14657
16.12.2022;14482;9525;6800;14547;8527;11429;16196;12983;13475;14661;0;14482
19.12.2022;14539;9350;6593;14566;8343;11286;16279;12940;13539;14668;0;14539
20.12.2022;15611;11932;7786;14924;9805;12125;16700;13724;13900;14861;0;15611
21.12.2022;16103;12057;7936;15088;9790;12196;16489;13636;13793;14818;0;16103
22.12.2022;16100;11486;7971;15087;9583;12164;16414;13544;13721;14804;0;16100
23.12.2022;10350;7557;9168;9025;11936;16332;15975;13693;14796;14932;0;10350
28.12.2022;10489;7943;9621;9351;12200;16429;16064;13768;14807;14964;1;7943
29.12.2022;10339;7721;9339;9133;12171;16439;16043;13761;14807;14964;1;7721
30.12.2022;10014;7618;9236;8956;12136;16436;16046;13764;14807;14943;1;7618
03.01.2023;9557;6921;9207;8562;12136;16757;16271;13864;14800;14921;0;9557
04.01.2023;10275;7393;10161;9276;12771;17586;16793;14332;15011;15064;0;10275
05.01.2023;10521;7696;10525;9581;13279;17864;17071;14561;15189;15161;0;10521
06.01.2023;11368;8568;11293;10410;14171;18550;17564;15011;15286;15246;0;11368
09.01.2023;11393;8061;10925;10126;13793;18268;17336;14757;15150;15193;0;11393
10.01.2023;10414;7646;10346;9469;13457;17964;17179;14536;15050;15207;0;10414
11.01.2023;10293;7696;10329;9439;13532;18068;17289;14682;15057;15239;0;10293
12.01.2023;10261;7814;10450;9508;13914;18425;17682;15032;15200;15296;0;10261
13.01.2023;10414;8164;10686;9755;14614;19371;18511;15450;15393;15436;0;10414
16.01.2023;11107;9036;11768;10637;15125;20025;19082;15964;15839;15739;0;11107
17.01.2023;10554;7946;11007;9836;14429;19464;18814;15714;15864;15732;0;10554
18.01.2023;9971;7139;9989;9033;13739;19104;18532;15457;15786;15707;0;9971
19.01.2023;9479;6846;9743;8689;13700;19204;18668;15457;15700;15761;0;9479
20.01.2023;9375;7007;10121;8834;14221;19839;19211;15657;15818;15793;0;9375
23.01.2023;9296;6679;9707;8561;14014;19732;19104;15700;15800;15800;0;9296
24.01.2023;9311;6611;9625;8516;14189;19986;19404;15989;16054;15936;0;9311
25.01.2023;9193;6239;9346;8259;13968;20011;19461;15961;16071;15925;1;6239
26.01.2023;9079;5675;8750;7835;13643;19811;19339;15818;16000;15957;1;5675
27.01.2023;9032;5686;8729;7816;13568;19739;19311;15814;15993;15936;1;5686
30.01.2023;9025;5439;8314;7593;13132;19464;19079;15568;15886;15914;1;5439
31.01.2023;5379;8032;10843;7492;12923;18654;18439;15350;15671;15921;1;8032
01.02.2023;5054;7818;10700;7312;12814;18579;18321;15236;15629;15896;0;5054
02.02.2023;4807;7725;10525;7199;12706;18586;18325;15100;15529;15829;0;4807
03.02.2023;4650;7711;10557;7142;12864;18814;18461;15068;15561;15836;0;4650
06.02.2023;4321;7429;10375;6938;12660;18454;18229;14907;15468;15771;0;4321
07.02.2023;4843;8143;10936;7350;13198;18911;18686;15086;15618;15832;0;4843
08.02.2023;5139;8668;11421;7624;13599;19211;18993;15368;15868;15896;0;5139
09.02.2023;4418;7643;10664;7042;13069;18493;18436;15096;15711;15861;0;4418
10.02.2023;4532;7721;10764;7106;13317;18479;18407;15111;15729;15875;0;4532
13.02.2023;4568;7636;10661;7090;13313;18314;18175;14936;15661;15832;0;4568
14.02.2023;3914;6914;10354;6631;13225;18471;18268;15029;15939;16182;0;3914
15.02.2023;3621;6664;10204;6450;13108;18089;17929;15000;15964;16139;0;3621
16.02.2023;3500;6521;9900;6362;12905;17993;17886;14907;15932;16121;0;3500
17.02.2023;3371;6093;9571;6176;12821;17975;17961;14882;15846;16111;0;3371
20.02.2023;3186;5554;8986;5935;12578;18014;17950;14786;15786;16079;0;3186
21.02.2023;3296;6675;9904;6345;13510;18546;18329;15025;15946;16157;0;3296
22.02.2023;3400;7129;10314;6531;13833;18707;18493;15046;15961;16186;1;7129
23.02.2023;3664;8571;11621;7100;14898;19643;19204;15354;16150;16279;1;8571
24.02.2023;3704;8750;11607;7173;14740;19471;19057;15229;16104;16250;1;8750
27.02.2023;3754;8654;11932;7158;15131;19732;19311;15307;16121;16257;1;8654
28.02.2023;10454;14436;17493;7756;17076;20821;20018;15957;16518;16532;1;14436
01.03.2023;10411;13989;16686;7742;16358;20118;19461;15493;16200;16396;0;10411
02.03.2023;11207;15107;16864;8007;16839;20471;19493;15486;16061;16350;0;11207
03.03.2023;12957;16418;17618;8591;17702;20807;19789;15896;16168;16364;0;12957
06.03.2023;13011;16071;17364;8609;17369;20682;19750;15757;16039;16318;0;13011
07.03.2023;13407;16354;17511;8741;17540;20868;19875;15864;16104;16318;0;13407
