"","Capesize.Bulkcarrier.Fleet...Average.Age..Years.","Panamax.Bulkcarrier.Fleet...Average.Age..Years.","Handymax.Bulkcarrier.Fleet...Average.Age..Years.","Handysize.Bulkcarrier.Fleet...Average.Age..Years."
"28-09-2021",9.0419305714664,10.7093251177531,10.5908894603709,12.1060057464923
"29-09-2021",9.04228730342656,10.7111155435746,10.5918608210873,12.1080169211083
"30-09-2021",9.04252493391443,10.7129273653517,10.5927889558865,12.1100638462473
"01-10-2021",9.04264346316782,10.7147605848981,10.5936738656975,12.1121465239586
"02-10-2021",9.04284866614685,10.7165998603611,10.5946102196665,12.1141955213572
"03-10-2021",9.043140543057,10.718445193582,10.5955980187307,12.1162108404946
"04-10-2021",9.04351909419041,10.7202965864081,10.5966372638789,12.1181924833879
"05-10-2021",9.04398431992604,10.7221540406926,10.5977279561515,12.1201404520211
"06-10-2021",9.04453622072958,10.724017558295,10.5988700966402,12.122054748344
"07-10-2021",9.04517479715354,10.7258871410807,10.6000636864885,12.1239353742731
"08-10-2021",9.04590004983711,10.7277627909213,10.6013087268912,12.1257823316907
"09-10-2021",9.04671197950638,10.7296445096945,10.6026052190946,12.127595622446
"10-10-2021",9.04761058697405,10.7315322992837,10.6039531643965,12.1293752483539
"11-10-2021",9.04859587313974,10.733426161579,10.6053525641463,12.1311212111962
"12-10-2021",9.04966783898972,10.735326098476,10.6068034197449,12.1328335127205
"13-10-2021",9.05082648559707,10.7372321118766,10.6083057326447,12.1345121546408
"14-10-2021",9.05207181412165,10.739144203689,10.6098595043494,12.1361571386376
"15-10-2021",9.05340382581016,10.7410623758272,10.6114647364147,12.1377684663578
"16-10-2021",9.05482252199591,10.7429866302114,10.6131214304472,12.1393461394141
"17-10-2021",9.05632790409908,10.7449169687678,10.6148295881055,12.1408901593858
"18-10-2021",9.05791997362669,10.7468533934288,10.6165892110995,12.1424005278187
"19-10-2021",9.0595987321725,10.7487959061328,10.6184003011907,12.143877246225
"20-10-2021",9.06136418141688,10.7507445088244,10.6202628601919,12.1453203160824
"21-10-2021",9.06321632312729,10.7526992034543,10.6221768899679,12.146729738836
"22-10-2021",9.06515515915768,10.7546599919791,10.6241423924346,12.1481055158963
"23-10-2021",9.06718069144899,10.7566268763617,10.6261593695595,12.1494476486407
"24-10-2021",9.06929292202881,10.758599858571,10.6282278233617,12.1507561384127
"25-10-2021",9.07149185301166,10.7605789405822,10.6303477559118,12.1520309865223
"26-10-2021",9.07377748659872,10.7625641243763,10.6325191693321,12.1532721942454
"27-10-2021",9.076149825078,10.7645554119406,10.6347420657961,12.1544797628248
"28-10-2021",9.0786088708243,10.7665528052684,10.6370164475292,12.155653693469
"29-10-2021",9.08115462629928,10.7685563063593,10.6393423168079,12.1567939873534
"30-10-2021",9.08378709405138,10.7705659172188,10.6417196759607,12.1579006456195
"31-10-2021",9.08650627671576,10.7725816398587,10.6441485273675,12.158973669375
"01-11-2021",9.08931217701448,10.7746034762967,10.6466288734595,12.1600130596942
"02-11-2021",9.09203525114503,10.7766028739581,10.6490730710322,12.1610957941607
"03-11-2021",9.09467550183333,10.7785798348441,10.6514811225322,12.1622218738587
"04-11-2021",9.09723293172244,10.780534360934,10.6538530303702,12.1633912999153
"05-11-2021",9.09970754337241,10.7824664541842,10.6561887969206,12.1646040735012
"06-11-2021",9.10209933926045,10.7843761165289,10.6584884245214,12.1658601958305
"07-11-2021",9.10440832178084,10.7862633498797,10.660751915475,12.1671596681603
"08-11-2021",9.10663449324501,10.7881281561258,10.6629792720469,12.1685024917919
"09-11-2021",9.10877785588149,10.789970537134,10.665170496467,12.1698886680693
"10-11-2021",9.11083841183578,10.7917904947486,10.6673255909287,12.17131819838
"11-11-2021",9.11281616317069,10.7935880307914,10.6694445575894,12.1727910841553
"12-11-2021",9.11471111186598,10.7953631470619,10.6715273985703,12.1743073268696
"13-11-2021",9.11652325981859,10.797115845337,10.6735741159564,12.1758669280403
"14-11-2021",9.11825260884259,10.7988461273713,10.6755847117965,12.1774698892292
"15-11-2021",9.11989916066909,10.8005539948969,10.6775591881033,12.1791162120406
"16-11-2021",9.12146291694638,10.8022394496233,10.6794975468535,12.1808058981225
"17-11-2021",9.12294387923991,10.8039024932379,10.6813997899874,12.1825389491667
"18-11-2021",9.12434204903209,10.8055431274054,10.6832659194091,12.1843153669077
"19-11-2021",9.12565742772261,10.8071613537682,10.6850959369868,12.186135153124
"20-11-2021",9.12689001662822,10.8087571739461,10.6868898445524,12.1879983096371
"21-11-2021",9.12803981698275,10.8103305895366,10.6886476439017,12.1899048383122
"22-11-2021",9.12910682993729,10.8118816021149,10.6903693367944,12.1918547410579
"23-11-2021",9.13009105655994,10.8134102132336,10.6920549249539,12.1938480198261
"24-11-2021",9.13099249783591,10.8149164244229,10.6937044100675,12.1958846766122
"25-11-2021",9.13181115466761,10.8164002371904,10.6953177937865,12.1979647134547
"26-11-2021",9.13254702787455,10.8178616530217,10.696895077726,12.2000881324362
"27-11-2021",9.13320011819336,10.8193006733797,10.6984362634649,12.2022549356821
"28-11-2021",9.13377042627785,10.8207172997048,10.6999413525459,12.2044651253615
"29-11-2021",9.13425795269891,10.8221115334152,10.7014103464758,12.2067187036871
"30-11-2021",9.13466269794453,10.8234833759066,10.7028432467251,12.2090156729145
"01-12-2021",9.13498466241995,10.8248328285522,10.7042400547281,12.2113560353433
"02-12-2021",9.13538715739145,10.8262386148415,10.7056859616492,12.213677622487
"03-12-2021",9.13587018326187,10.8277007361814,10.7071809689357,12.2159804366696
"04-12-2021",9.13643374051478,10.8292191940357,10.7087250780842,12.2182644801962
"05-12-2021",9.13707782971436,10.8307939899246,10.7103182906404,12.2205297553534
"06-12-2021",9.13780245150532,10.8324251254243,10.7119606081992,12.2227762644087
"07-12-2021",9.13860760661309,10.8341126021677,10.7136520324047,12.2250040096112
"08-12-2021",9.13949329584365,10.8358564218443,10.71539256495,12.2272129931907
"09-12-2021",9.1404595200836,10.8376565861993,10.7171822075775,12.2294032173588
"10-12-2021",9.14150628030016,10.8395130970351,10.7190209620786,12.2315746843076
"11-12-2021",9.14263357754127,10.84142595621,10.7209088302942,12.2337273962112
"12-12-2021",9.14384141293527,10.8433951656389,10.722845814114,12.2358613552243
"13-12-2021",9.14512978769133,10.845420727293,10.724831915477,12.2379765634832
"14-12-2021",9.14649870309919,10.8475026432001,10.7268671363713,12.2400730231055
"15-12-2021",9.1479481605292,10.8496409154442,10.7289514788345,12.2421507361895
"16-12-2021",9.14947816143228,10.8518355461658,10.7310849449529,12.2442097048153
"17-12-2021",9.15108870734009,10.8540865375619,10.7332675368623,12.2462499310442
"18-12-2021",9.15277979986482,10.8563938918859,10.7354992567475,12.2482714169181
"19-12-2021",9.15455144069932,10.8587576114473,10.7377801068426,12.2502741644608
"20-12-2021",9.15640363161711,10.8611776986125,10.7401100894308,12.2522581756774
"21-12-2021",9.15833637447231,10.8636541558041,10.7424892068446,12.2542234525536
"22-12-2021",9.16034967119969,10.8661869855011,10.7449174614655,12.256169997057
"23-12-2021",9.16244352381463,10.868776190239,10.7473948557244,12.258097811136
"24-12-2021",9.16461793441321,10.8714217726098,10.7499213921012,12.2600068967206
"25-12-2021",9.16687290517208,10.8741237352616,10.7524970731251,12.2618972557218
"26-12-2021",9.16920843834852,10.8768820808995,10.7551219013745,12.2637688900317
"27-12-2021",9.17162453628064,10.8796968122845,10.7577958794769,12.2656218015244
"28-12-2021",9.17412120138695,10.8825679322343,10.7605190101091,12.2674559920543
"29-12-2021",9.17669843616675,10.8854954436231,10.7632912959972,12.2692714634576
"30-12-2021",9.17935624319995,10.8884793493814,10.7661127399161,12.2710682175518
"31-12-2021",9.18209462514726,10.8915196524964,10.7689833446905,12.2728462561358
"01-01-2022",9.18491358474973,10.8946163560113,10.7719031131939,12.2746055809887
"02-01-2022",9.18766703966311,10.8976201858202,10.7747248674465,12.2763403601626
"03-01-2022",9.1903549926437,10.9005311449299,10.7774486102731,12.2780505953938
"04-01-2022",9.19297744638226,10.9033492362544,10.7800743444001,12.2797362883945
"05-01-2022",9.19553440350397,10.9060744626149,10.7826020724562,12.281397440852
"06-01-2022",9.19802586656848,10.9087068267394,10.7850317969717,12.2830340544292
"07-01-2022",9.20045183806989,10.9112463312629,10.7873635203788,12.2846461307645
"08-01-2022",9.20281232043664,10.9136929787277,10.7895972450117,12.2862336714715
"09-01-2022",9.20510731603172,10.916046771583,10.7917329731065,12.2877966781397
"10-01-2022",9.20733682715251,10.918307712185,10.7937707068011,12.2893351523335
"11-01-2022",9.20950085603088,10.920475802797,10.7957104481354,12.290849095593
"12-01-2022",9.21159940483309,10.9225510455894,10.7975521990511,12.2923385094338
"13-01-2022",9.21363247565984,10.9245334426395,10.799295961392,12.2938033953467
"14-01-2022",9.21560007054641,10.9264229959319,10.8009417369036,12.2952437547985
"15-01-2022",9.2175021914624,10.928219707358,10.8024895272334,12.2966595892306
"16-01-2022",9.21933884031197,10.9299235787166,10.8039393339308,12.2980509000608
"17-01-2022",9.22111001893361,10.9315346117131,10.8052911584471,12.2994176886814
"18-01-2022",9.22281572910045,10.9330528079604,10.8065450021357,12.3007599564609
"19-01-2022",9.22445597251992,10.9344781689783,10.8077008662516,12.3020777047428
"20-01-2022",9.22603075083398,10.9358106961935,10.8087587519519,12.3033709348464
"21-01-2022",9.22754006561903,10.93705039094,10.8097186602956,12.3046396480662
"22-01-2022",9.22898391838601,10.9381972544588,10.8105805922436,12.3058838456722
"23-01-2022",9.23036231058028,10.9392512878979,10.8113445486587,12.30710352891
"24-01-2022",9.23167524358164,10.9402124923126,10.8120105303058,12.3082986990004
"25-01-2022",9.23292271870442,10.9410808686649,10.8125785378514,12.30946935714
"26-01-2022",9.2341047371974,10.9418564178242,10.8130485718642,12.3106155045005
"27-01-2022",9.2352213002438,10.9425391405668,10.8134206328147,12.3117371422294
"28-01-2022",9.23627240896139,10.9431290375762,10.8136947210754,12.3128342714494
"29-01-2022",9.23725806440236,10.9436261094428,10.8138708369205,12.313906893259
"30-01-2022",9.23817826755339,10.9440303566644,10.8139489805265,12.3149550087315
"31-01-2022",9.23903301933572,10.9443417796455,10.8139291519716,12.3159786189166
"01-02-2022",9.23982232060489,10.9445603786979,10.8138113512359,12.3169777248387
"02-02-2022",9.24065776139084,10.9448810300761,10.8138096307094,12.3180291160514
"03-02-2022",9.2415393425299,10.9453037341012,10.8139239903905,12.3191327936071
"04-02-2022",9.24246706490461,10.9458284911962,10.8141544303936,12.3202887586108
"05-02-2022",9.24344092944365,10.9464553018865,10.8145009509494,12.3214970122197
"06-02-2022",9.24446093712187,10.9471841667995,10.8149635524048,12.3227575556432
"07-02-2022",9.24552708896035,10.9480150866649,10.8155422352228,12.3240703901432
"08-02-2022",9.24663938602641,10.9489480623146,10.8162369999829,12.3254355170338
"09-02-2022",9.2477978294334,10.9499830946822,10.8170478473804,12.3268529376816
"10-02-2022",9.2490024203411,10.9511201848041,10.8179747782269,12.3283226535059
"11-02-2022",9.25025315995531,10.9523593338185,10.8190177934506,12.3298446659774
"12-02-2022",9.25155004952802,10.9537005429659,10.8201768940955,12.3314189766198
"13-02-2022",9.25289309035754,10.9551438135888,10.8214520813217,12.3330455870093
"14-02-2022",9.25428228378828,10.956689147132,10.8228433564059,12.334724498774
"15-02-2022",9.25571763121095,10.9583365451425,10.8243507207409,12.3364557135947
"16-02-2022",9.25719913406231,10.9600860092694,10.8259741758356,12.3382392332043
"17-02-2022",9.25872679382549,10.9619375412641,10.827713723315,12.3400750593883
"18-02-2022",9.2603006120297,10.9638911429799,10.8295693649206,12.3419631939844
"19-02-2022",9.26192059025035,10.9659468163725,10.83154110251,12.3439036388825
"20-02-2022",9.26358673010924,10.9681045634997,10.8336289380569,12.3458963960255
"21-02-2022",9.26529903327414,10.9703643865215,10.8358328736513,12.3479414674079
"22-02-2022",9.26705750145928,10.9727262877003,10.8381529114997,12.3500388550771
"23-02-2022",9.2688621364248,10.9751902694001,10.8405890539242,12.3521885611327
"24-02-2022",9.27071293997731,10.9777563340877,10.8431413033637,12.3543905877264
"25-02-2022",9.27260991396951,10.9804244843318,10.8458096623731,12.3566449370627
"26-02-2022",9.27455306030044,10.9831947228034,10.8485941336235,12.3589516113984
"27-02-2022",9.2765423809152,10.9860670522755,10.8514947199023,12.3613106130425
"28-02-2022",9.27857787780519,10.9890414756235,10.8545114241132,12.3637219443564
"01-03-2022",9.28065955300802,10.9921179958249,10.8576442492759,12.3661856077538
"02-03-2022",9.282700998273,10.9951140863074,10.8607285126104,12.3686043769291
"03-03-2022",9.28470221564368,10.9980297500703,10.8637642172041,12.3709782543034
"04-03-2022",9.28666320712333,11.0008649900322,10.866751366096,12.3733072422532
"05-03-2022",9.28858397467496,11.0036198090314,10.8696899622762,12.3755913431094
"06-03-2022",9.29046452022145,11.0062942098254,10.8725800086865,12.3778305591592
"07-03-2022",9.29230484564529,11.0088881950917,10.87542150822,12.380024892644
"08-03-2022",9.29410495278867,11.0114017674268,10.8782144637211,12.3821743457601
"09-03-2022",9.29586484345353,11.0138349293468,10.8809588779855,12.3842789206592
"10-03-2022",9.29758451940181,11.0161876832878,10.8836547537609,12.3863386194484
"11-03-2022",9.29926398235472,11.0184600316045,10.8863020937455,12.3883534441894
"12-03-2022",9.30090323399374,11.0206519765721,10.88890090059,12.390323396899
"13-03-2022",9.30250227595961,11.0227635203844,10.8914511768953,12.3922484795495
"14-03-2022",9.30406110985317,11.0247946651555,10.8939529252147,12.3941286940677
"15-03-2022",9.30557973723483,11.0267454129185,10.8964061480525,12.3959640423361
"16-03-2022",9.30705815962487,11.0286157656263,10.8988108478645,12.3977545261916
"17-03-2022",9.30849637850317,11.030405725151,10.9011670270579,12.3995001474269
"18-03-2022",9.30989439530948,11.0321152932846,10.9034746879912,12.4012009077891
"19-03-2022",9.31125221144335,11.0337444717384,10.9057338329747,12.4028568089811
"20-03-2022",9.31256982826395,11.0352932621434,10.9079444642699,12.4044678526602
"21-03-2022",9.31384724709026,11.0367616660498,10.9101065840895,12.4060340404394
"22-03-2022",9.31508446920105,11.0381496849276,10.9122201945981,12.4075553738863
"23-03-2022",9.31628149583487,11.0394573201665,10.9142852979115,12.409031854524
"24-03-2022",9.31743832818996,11.0406845730751,10.9163018960969,12.4104634838304
"25-03-2022",9.31855496742434,11.0418314448823,10.918269991173,12.4118502632386
"26-03-2022",9.31963141465589,11.042897936736,10.9201895851099,12.4131921941371
"27-03-2022",9.32066767096215,11.0438840497038,10.9220606798294,12.4144892778689
"28-03-2022",9.32166373738041,11.0447897847728,10.9238832772043,12.4157415157326
"29-03-2022",9.32261961490785,11.0456151428499,10.9256573790593,12.4169489089818
"30-03-2022",9.32353530450129,11.046360124761,10.9273829871703,12.418111458825
"31-03-2022",9.3244108070774,11.0470247312522,10.9290601032647,12.419229166426
"01-04-2022",9.32524612351263,11.0476089629886,10.9306887290213,12.4203020329039
"02-04-2022",9.32612242305616,11.0482293603782,10.9323347365624,12.4213817752248
"03-04-2022",9.32703970658531,11.0488859240424,10.9339981275359,12.4224683944698
"04-04-2022",9.32799797501827,11.0495786546381,10.9356789036067,12.4235618917266
"05-04-2022",9.32899722931421,11.0503075528589,10.9373770664574,12.4246622680897
"06-04-2022",9.3300374704736,11.0510726194345,10.939092617788,12.4257695246607
"07-04-2022",9.33111869953768,11.0518738551306,10.9408255593157,12.4268836625482
"08-04-2022",9.3322409175888,11.0527112607495,10.9425758927755,12.4280046828672
"09-04-2022",9.33340412575044,11.0535848371294,10.9443436199194,12.4291325867402
"10-04-2022",9.33460832518689,11.0544945851447,10.9461287425169,12.430267375296
"11-04-2022",9.33585351710372,11.0554405057062,10.9479312623552,12.4314090496708
"12-04-2022",9.33713970274739,11.0564225997607,10.9497511812386,12.4325576110074
"13-04-2022",9.33846688340537,11.0574408682914,10.9515885009887,12.4337130604554
"14-04-2022",9.3398350604063,11.0584953123177,10.9534432234452,12.4348753991716
"15-04-2022",9.34124423511976,11.059585932895,10.9553153504644,12.4360446283195
"16-04-2022",9.34269440895642,11.0607127311152,10.9572048839205,12.4372207490697
"17-04-2022",9.34418558336793,11.0618757081061,10.959111825705,12.4384037625995
"18-04-2022",9.34571775984706,11.0630748650321,10.9610361777268,12.439593670093
"19-04-2022",9.34729093992756,11.0643102030935,10.9629779419124,12.4407904727414
"20-04-2022",9.34890512518426,11.0655817235268,10.9649371202054,12.4419941717429
"21-04-2022",9.35056031723307,11.0668894276051,10.9669137145672,12.4432047683023
"22-04-2022",9.35225651773085,11.0682333166374,10.9689077269763,12.4444222636315
"23-04-2022",9.35399372837562,11.0696133919689,10.970919159429,12.4456466589493
"24-04-2022",9.35577195090641,11.0710296549811,10.9729480139386,12.4468779554814
"25-04-2022",9.35759118710326,11.0724821070919,10.9749942925363,12.4481161544603
"26-04-2022",9.35945143878734,11.0739707497552,10.9770579972703,12.4493612571256
"27-04-2022",9.36135270782087,11.0754955844612,10.9791391302066,12.4506132647237
"28-04-2022",9.363294996107,11.0770566127362,10.9812376934284,12.4518721785077
"29-04-2022",9.3652783055902,11.078653836143,10.9833536890367,12.4531379997381
"30-04-2022",9.36730263825572,11.0802872562805,10.9854871191494,12.4544107296818
"01-05-2022",9.36936799613005,11.0819568747838,10.9876379859023,12.4556903696131
"02-05-2022",9.37141753749558,11.0836039125489,10.9897939556303,12.457006967433
"03-05-2022",9.37345126440388,11.0852283712245,10.9919550304915,12.4583605244596
"04-05-2022",9.37546917889085,11.0868302524368,10.9941212126493,12.4597510420478
"05-05-2022",9.37747128297656,11.0884095577895,10.9962925042721,12.4611785215896
"06-05-2022",9.37945757866512,11.0899662888634,10.9984689075335,12.4626429645139
"07-05-2022",9.38142806794497,11.0915004472168,11.0006504246121,12.4641443722868
"08-05-2022",9.38338275278859,11.0930120343856,11.0028370576918,12.4656827464111
"09-05-2022",9.38532163515282,11.0945010518829,11.0050288089615,12.467258088427
"10-05-2022",9.38724471697847,11.0959675011993,11.0072256806152,12.4688703999113
"11-05-2022",9.38915200019064,11.0974113838028,11.0094276748522,12.4705196824779
"12-05-2022",9.39104348669863,11.0988327011387,11.0116347938765,12.4722059377783
"13-05-2022",9.39291917839595,11.1002314546299,11.0138470398978,12.4739291675
"14-05-2022",9.39477907716018,11.1016076456766,11.0160644151306,12.4756893733684
"15-05-2022",9.39662318485318,11.1029612756564,11.0182869217945,12.4774865571452
"16-05-2022",9.39845150332101,11.1042923459244,11.0205145621144,12.4793207206298
"17-05-2022",9.40026403439384,11.1056008578129,11.0227473383202,12.4811918656579
"18-05-2022",9.40206077988614,11.106886812632,11.0249852526472,12.4830999941028
"19-05-2022",9.40384174159659,11.1081502116689,11.0272283073354,12.4850451078748
"20-05-2022",9.40560692130792,11.1093910561882,11.0294765046304,12.4870272089208
"21-05-2022",9.40735632078721,11.1106093474323,11.0317298467827,12.4890462992253
"22-05-2022",9.40908994178563,11.1118050866205,11.0339883360478,12.491102380809
"23-05-2022",9.4108077860387,11.11297827495,11.0362519746869,12.4931954557305
"24-05-2022",9.41250985526598,11.1141289135951,11.0385207649658,12.4953255260849
"25-05-2022",9.41419615117136,11.1152570037077,11.0407947091556,12.4974925940045
"26-05-2022",9.41586667544285,11.116362546417,11.0430738095327,12.4996966616588
"27-05-2022",9.41752142975282,11.1174455428297,11.0453580683787,12.501937731254
"28-05-2022",9.41916041575764,11.11850599403,11.04764748798,12.5042158050336
"29-05-2022",9.42078363509808,11.1195439010795,11.0499420706286,12.5065308852779
"30-05-2022",9.42239108939904,11.120559265017,11.0522418186214,12.5088829743046
"31-05-2022",9.42398278026971,11.1215520868591,11.0545467342607,12.5112720744683
"01-06-2022",9.42555870930327,11.1225223675996,11.0568568198536,12.5136981881603
"02-06-2022",9.42716873245895,11.1235005737438,11.0591461133661,12.5160603043842
"03-06-2022",9.42881285134823,11.1244867062708,11.0614146170895,12.5183584255047
"04-06-2022",9.43049106761705,11.125480766168,11.0636623332952,12.520592553822
"05-06-2022",9.4322033829454,11.1264827544303,11.0658892642329,12.5227626915728
"06-06-2022",9.43394979904736,11.1274926720608,11.0680954121319,12.5248688409295
"07-06-2022",9.43573031767119,11.1285105200705,11.0702807792008,12.5269110040004
"08-06-2022",9.4375449405992,11.1295362994783,11.0724453676271,12.5288891828297
"09-06-2022",9.43939366964799,11.130570011311,11.0745891795778,12.5308033793978
"10-06-2022",9.44127650666822,11.1316116566035,11.0767122171989,12.532653595621
"11-06-2022",9.44319345354464,11.1326612363985,11.0788144826156,12.5344398333511
"12-06-2022",9.44514451219615,11.1337187517465,11.0808959779322,12.5361620943764
"13-06-2022",9.44712968457601,11.1347842037063,11.0829567052328,12.5378203804211
"14-06-2022",9.4491489726714,11.1358575933445,11.0849966665799,12.539414693145
"15-06-2022",9.45120237850367,11.1369389217355,11.0870158640158,12.5409450341443
"16-06-2022",9.4532899041284,11.1380281899618,11.0890142995618,12.5424114049506
"17-06-2022",9.45541155163532,11.1391253991139,11.0909919752183,12.5438138070321
"18-06-2022",9.45756732314829,11.14023055029,11.0929488929651,12.5451522417928
"19-06-2022",9.45975722082525,11.1413436445964,11.0948850547612,12.5464267105719
"20-06-2022",9.46198124685853,11.1424646831476,11.0968004625448,12.5476372146458
"21-06-2022",9.46423940347437,11.1435936670654,11.0986951182331,12.5487837552262
"22-06-2022",9.46653169293334,11.1447305974804,11.100569023723,12.5498663334606
"23-06-2022",9.46885811753009,11.1458754755304,11.1024221808903,12.5508849504328
"24-06-2022",9.47121867959354,11.1470283023617,11.1042545915901,12.5518396071624
"25-06-2022",9.47361338148667,11.1481890791282,11.1060662576567,12.5527303046053
"26-06-2022",9.4760422256067,11.1493578069919,11.1078571809036,12.553557043653
"27-06-2022",9.47850521438496,11.1505344871228,11.1096273631236,12.5543198251332
"28-06-2022",9.48100235028711,11.1517191206988,11.1113768060889,12.5550186498092
"29-06-2022",9.48353363581277,11.1529117089056,11.1131055115506,12.5556535183806
"30-06-2022",9.486099073496,11.1541122529373,11.1148134812392,12.5562244314833
"01-07-2022",9.48869866590486,11.1553207539956,11.1165007168645,12.5567313896886
"02-07-2022",9.49125022579699,11.156568442719,11.1181920697268,12.5572694942052
"03-07-2022",9.49375375572652,11.1578553203565,11.119887541519,12.5578387455717
"04-07-2022",9.49620925819972,11.1591813881963,11.1215871339385,12.5584391443581
"05-07-2022",9.49861673567462,11.1605466475659,11.1232908486866,12.5590706911656
"06-07-2022",9.50097619056124,11.1619510998321,11.1249986874688,12.5597333866262
"07-07-2022",9.50328762522141,11.1633947464006,11.1267106519947,12.5604272314032
"08-07-2022",9.50555104196906,11.1648775887166,11.1284267439781,12.5611522261912
"09-07-2022",9.50776644306992,11.1663996282646,11.1301469651369,12.561908371716
"10-07-2022",9.50993383074176,11.1679608665682,11.131871317193,12.5626956687347
"11-07-2022",9.51205320715417,11.1695613051902,11.1335998018727,12.5635141180352
"12-07-2022",9.51412457442883,11.1712009457328,11.1353324209063,12.5643637204369
"13-07-2022",9.51614793463923,11.1728797898373,11.1370691760281,12.5652444767903
"14-07-2022",9.51812328981081,11.1745978391843,11.1388100689768,12.5661563879769
"15-07-2022",9.52005064192102,11.1763550954937,11.1405551014949,12.5670994549099
"16-07-2022",9.52192999289925,11.1781515605245,11.1423042753296,12.5680736785331
"17-07-2022",9.52376134462675,11.1799872360751,11.1440575922315,12.5690790598218
"18-07-2022",9.52554469893684,11.1818621239831,11.1458150539561,12.5701155997824
"19-07-2022",9.52728005761472,11.1837762261253,11.1475766622625,12.5711832994526
"20-07-2022",9.52896742239759,11.1857295444179,11.1493424189143,12.5722821599011
"21-07-2022",9.53060679497457,11.1877220808162,11.1511123256789,12.5734121822281
"22-07-2022",9.53219817698666,11.1897538373147,11.1528863843281,12.5745733675647
"23-07-2022",9.53374157002708,11.1918248159475,11.1546645966381,12.5757657170733
"24-07-2022",9.53523697564066,11.1939350187876,11.1564469643886,12.5769892319474
"25-07-2022",9.53668439532445,11.1960844479474,11.1582334893639,12.578243913412
"26-07-2022",9.5380838305274,11.1982731055788,11.1600241733527,12.5795297627227
"27-07-2022",9.53943528265033,11.2005009938724,11.1618190181471,12.5808467811671
"28-07-2022",9.54073875304623,11.2027681150586,11.1636180255442,12.5821949700636
"29-07-2022",9.54199424301984,11.2050744714069,11.1654211973446,12.5835743307617
"30-07-2022",9.54320175382798,11.2074200652261,11.1672285353537,12.5849848646419
"31-07-2022",9.54436128667939,11.2098048988641,11.1690400413803,12.5864265731166
"01-08-2022",9.5454728427349,11.2122289747084,11.1708557172381,12.587899457629
"02-08-2022",9.54664472418599,11.2146020347006,11.1726684372153,12.5893503154732
"03-08-2022",9.54787693220576,11.2169240812163,11.1744782031265,12.5907791481018
"04-08-2022",9.54916946802775,11.2191951165799,11.1762850167833,12.5921859569451
"05-08-2022",9.55052233294584,11.2214151430648,11.1780888799944,12.5935707434115
"06-08-2022",9.55193552831429,11.2235841628935,11.1798897945657,12.5949335088869
"07-08-2022",9.55340905554779,11.2257021782371,11.1816877622997,12.596274254736
"08-08-2022",9.55494291612141,11.227769191216,11.1834827849966,12.5975929823004
"09-08-2022",9.55653711157055,11.2297852038992,11.1852748644531,12.5988896929004
"10-08-2022",9.55819164349113,11.2317502183049,11.1870640024632,12.6001643878342
"11-08-2022",9.5599065135394,11.2336642364002,11.1888502008178,12.6014170683777
"12-08-2022",9.56168172343206,11.2355272601011,11.1906334613051,12.6026477357851
"13-08-2022",9.56351727494613,11.2373392912725,11.1924137857102,12.603856391288
"14-08-2022",9.5654131699191,11.2391003317285,11.1941911758153,12.6050430360966
"15-08-2022",9.5673694102488,11.2408103832318,11.1959656333996,12.6062076713986
"16-08-2022",9.56938599789359,11.2424694474943,11.1977371602393,12.60735029836
"17-08-2022",9.5714629348721,11.2440775261769,11.1995057581081,12.6084709181244
"18-08-2022",9.57360022326349,11.2456346208892,11.2012714287762,12.609569531814
"19-08-2022",9.57579786520725,11.24714073319,11.2030341740111,12.6106461405281
"20-08-2022",9.57805586290334,11.248595864587,11.2047939955775,12.6117007453448
"21-08-2022",9.58037421861209,11.2500000165368,11.206550895237,12.6127333473197
"22-08-2022",9.58275293465428,11.251353190445,11.2083048747484,12.6137439474863
"23-08-2022",9.58519201341115,11.2526553876663,11.2100559358674,12.6147325468565
"24-08-2022",9.58769145732431,11.2539066095041,11.211804080347,12.6156991464199
"25-08-2022",9.5902512688958,11.2551068572111,11.2135493099371,12.6166437471438
"26-08-2022",9.59287145068814,11.2562561319888,11.2152916263849,12.6175663499742
"27-08-2022",9.59555200532424,11.2573544349875,11.2170310314343,12.6184669558344
"28-08-2022",9.59829293548738,11.2584017673068,11.2187675268266,12.6193455656261
"29-08-2022",9.60109424392148,11.259398129995,11.2205011143003,12.6202021802287
"30-08-2022",9.60395593343073,11.2603435240497,11.2222317955906,12.6210368004998
"31-08-2022",9.60687800687977,11.2612379504171,11.2239595724301,12.6218494272749
"01-09-2022",9.60986046719378,11.2620814099927,11.2256844465482,12.6226400613676
"02-09-2022",9.61278994252109,11.2629199812929,11.227385182045,12.6234538195453
"03-09-2022",9.61566643579432,11.2637536651572,11.2290617806228,12.6242907026229
"04-09-2022",9.61848994989289,11.2645824624201,11.2307142439601,12.6251507114382
"05-09-2022",9.62126048764333,11.2654063739114,11.2323425737112,12.6260338468517
"06-09-2022",9.62397805181905,11.2662254004558,11.2339467715059,12.626940109748
"07-09-2022",9.62664264514047,11.2670395428732,11.2355268389502,12.6278695010341
"08-09-2022",9.62925427027491,11.2678488019785,11.2370827776257,12.6288220216402
"09-09-2022",9.63181292983682,11.2686531785819,11.2386145890901,12.6297976725201
"10-09-2022",9.63431862638745,11.2694526734886,11.2401222748768,12.6307964546502
"11-09-2022",9.63677136243511,11.2702472874989,11.2416058364949,12.6318183690304
