"","Handysize.Bulker.Orderbook..No.","Handymax.Bulker.Orderbook..No.","Panamax.Bulker.Orderbook..No.","Capesize.Bulker.Orderbook..No.","Handysize.Bulker.Orderbook..CGT.","Handymax.Bulker.Orderbook..CGT.","Panamax.Bulker.Orderbook..CGT.","Capesize.Bulker.Orderbook..CGT.","Handysize.Bulker.Orderbook..DWT.","Handymax.Bulker.Orderbook..DWT.","Capesize.Bulker.Orderbook..DWT.","Handysize.Bulker.Orderbook..GT.","Handymax.Bulker.Orderbook..GT.","Capesize.Bulker.Orderbook..GT.","Panamax.Bulker.Orderbook..DWT."
"18-03-2010",1171.8401452796,1114.54236146006,757.136103445211,788.309387801806,13760192.822087,18402729.6701068,15142941.2526691,25094432.8453327,34969015.2678409,63237354.0545314,148775590.945825,22347115.8158714,36687138.5832459,77078368.1630403,63203255.9848154
"19-03-2010",1171.39712175441,1114.17680813961,758.096691607314,788.060927686826,13755993.4665469,18396912.0487992,15161871.6813189,25086824.798199,34959377.5048172,63219276.1257079,148729959.620773,22341232.4042756,36675798.1199424,77055590.0668882,63280922.9812385
"20-03-2010",1170.91395350056,1113.80489412899,759.122050778918,787.816971256356,13751242.4683221,18390973.5209607,15182121.6709977,25079441.0060026,34948237.6466172,63200731.2695069,148685947.75553,22334389.8578846,36664199.7319074,77033656.9314829,63364164.3106269
"21-03-2010",1170.39064003446,1113.42661905597,760.212181986481,787.577518266256,13745939.8226579,18384914.0806476,15203691.2419774,25072281.4613539,34935595.6820918,63181719.4673681,148643555.306049,22326588.1698501,36652343.4075325,77012568.7348746,63452980.0563116
"22-03-2010",1169.8271808321,1113.04198254176,761.367086321223,787.342568476716,13740085.5242443,18378733.7217925,15226580.4158489,25065346.1570828,34921451.5985823,63162240.7002542,148602782.229877,22317827.33236,36640229.134946,76992325.4559436,63547370.3071965
"23-03-2010",1169.22357532961,1112.65098420147,762.58676493934,787.112121652658,13733679.5672229,18372432.4382105,15250789.2155271,25058635.0862504,34905805.3819339,63142294.9486726,148563628.486217,22308107.336647,36627856.9020248,76972927.074436,63647335.1577778
"24-03-2010",1168.5798229226,1112.25362364356,763.871219061692,786.886177563298,13726721.9451794,18366010.2235921,15276317.6652443,25052148.2421355,34888657.0164805,63121882.1926512,148526094.035859,22297428.1729786,36615226.6963802,76954373.5709244,63752874.7081169
"25-03-2010",1167.89592296679,1111.84990047038,765.220449974164,786.66473598255,13719212.6511504,18359467.0715099,15303165.7905573,25045885.6182474,34870006.4850593,63101002.4117611,148490178.841245,22285789.8306669,36602338.5053721,76936664.9268447,63863989.0638713
"26-03-2010",1167.17187477737,1111.43981427763,766.634459027295,786.447796688613,13711151.6776167,18352802.9754117,15331333.6183403,25039847.2083131,34849853.7689955,63079655.5850931,148455882.866399,22273192.2980581,36589192.3160942,76919801.1244576,63980678.3362626
"27-03-2010",1166.40767762973,1111.02336465493,768.113247636664,786.235359464444,13702539.016511,18346017.9286288,15360821.1767924,25034033.0062915,34828198.84812,63057841.691286,148423206.077011,22259635.5625445,36575788.1153914,76903782.1468932,64102942.64211
"28-03-2010",1165.60333075877,1110.60055118534,769.656817282564,786.027424097317,13693374.6592104,18339111.9243677,15391628.4954311,25028443.0063605,34805041.7007527,63035560.7084988,148392148.44036,22245119.6105538,36562125.8898428,76888607.9781099,64230782.103802
"29-03-2010",1164.75883335935,1110.17137344563,771.265169510203,785.823990379123,13683658.5965418,18332084.9557159,15423755.6050964,25023077.2029253,34780382.3037139,63012812.6144297,148362709.925362,22229644.4275557,36548205.6257734,76874278.6029214,64364196.8493139
"30-03-2010",1163.87418458604,1109.73583100612,772.938305929573,785.625058106164,13673390.818778,18324937.0156383,15457202.5379483,25017935.5906132,34754220.6323163,62989597.3863037,148334890.502539,22213209.9980576,36534027.3092467,76860794.0069785,64503187.0121964
"31-03-2010",1162.94938355329,1109.29392343086,774.676228215586,785.430627079324,13662571.3156411,18317668.09698,15491969.3274692,25013018.1642777,34726556.6603722,62965915.0008832,148308690.144047,22195816.3056087,36519590.9260705,76848154.1767851,64647752.7315871
"01-04-2010",1161.98442933533,1108.84565027746,776.478938107979,785.240697103966,13651200.0763001,18310278.1924642,15528056.008462,25008324.9189963,34697390.3601882,62941765.4344606,148284108.823658,22177463.3327968,36504896.4617931,76836359.0996875,64797894.1522026
"02-04-2010",1161.08626914065,1108.41509455716,778.204097812097,785.047520246139,13640712.4219264,18303148.0624478,15562573.4106606,25003474.5677324,34670607.0050763,62918253.0917493,148258483.117169,22160643.0946459,36490680.3989668,76823980.3929425,64941445.8968681
"03-04-2010",1160.25490207015,1108.00225583898,779.851709054943,784.851096312468,13631108.3420214,18296277.6997936,15595521.5686192,24998467.1056308,34646206.5682254,62895377.949214,148231812.998931,22145355.5743184,36476942.7233616,76811018.0441589,65078408.1092883
"04-04-2010",1159.49032729156,1107.6071337096,781.421773485817,784.651425106293,13622387.8269707,18289667.0976233,15626900.5153198,24993302.5276778,34624189.0252083,62873139.9839532,148204098.442238,22131600.75651,36463683.421224,76797472.0403577,65208780.9265659
"05-04-2010",1158.79254403954,1107.22972777353,782.914292676439,784.448506427769,13614550.868045,18283316.2493201,15656710.2821743,24987980.8287044,34604554.3539858,62851539.1737079,148175339.419353,22119378.6274523,36450902.4792822,76783342.3679822,65332564.4792114
"06-04-2010",1158.16155161555,1106.87003765293,784.329268120871,784.242340073725,13607597.4573986,18277225.1485258,15684950.8990233,24982502.0033823,34587302.5349012,62830575.4968522,148145535.901482,22108689.1749095,36438599.8847404,76768629.0128843,65449758.8911361
"07-04-2010",1157.59734938797,1106.52806298778,785.666701235597,784.032925837823,13601527.5880716,18271393.7891436,15711622.3941377,24976866.0462281,34572433.5506863,62810248.9324031,148114687.858796,22099532.388182,36426775.6252845,76753331.9603392,65560364.2796595
"08-04-2010",1157.09993679202,1106.20380343574,786.926593359448,783.820263510429,13596341.2539877,18265822.1653362,15736724.7942166,24971072.9516,34559947.3864566,62790559.4600131,148082795.260415,22091908.2581035,36415429.6890784,76737451.1950337,65664380.7555024
"09-04-2010",1156.66931332969,1105.89725867215,788.10894575358,783.604352878605,13592038.4499542,18260510.2715249,15760258.1243878,24965122.7136972,34549844.0297105,62771507.0599681,148049858.074403,22085816.7770404,36404562.0647616,76720986.7010654,65761808.4227858
"10-04-2010",1156.30547856994,1105.60842839019,789.213759601624,783.385193726242,13588619.1716643,18255458.1023931,15782222.40821,24959015.3265642,34542123.4703356,62753091.7131983,148015876.267795,22081257.9388956,36394172.7414569,76703938.4619554,65852647.3790426
"11-04-2010",1156.00843214863,1105.33731230076,790.241036009565,783.162785833993,13586083.415696,18250665.6528839,15802617.6676708,24952750.7840883,34536785.7006047,62735313.4012712,147980849.806579,22078231.7391067,36384261.7087651,76686306.4606414,65936897.7152082
"12-04-2010",1155.77817376831,1105.0839101324,791.190776005706,782.937128979162,13584431.1795097,18246132.9181988,15821443.9231858,24946329.0799969,34533830.7151721,62718172.1063862,147944778.655684,22076738.1746427,36374828.9567627,76668090.6794676,66014559.5156169
"13-04-2010",1155.61470319852,1104.84822163148,792.06298054081,782.70822293588,13583662.4614519,18241859.8938008,15838701.1936016,24939750.2078621,34533258.5110809,62701667.8113862,147907662.779003,22076777.2440092,36365874.4760084,76649291.1002017,66085632.8580145
"14-04-2010",1155.51802027562,1104.63024656207,792.857650487998,782.476067475011,13583777.2607534,18237846.5754127,15854389.4961935,24933014.1610986,34535069.0877586,62685800.4997501,147869502.139385,22078348.9472455,36357398.2575385,76629907.7040251,66150117.8135487
"15-04-2010",1155.48812490282,1104.42998470594,793.574786642755,782.24066236414,13584775.5775286,18234092.9590166,15868508.8466659,24926120.9329628,34539262.4470169,62670570.1555927,147830296.698626,22081453.2859246,36349400.2928673,76609940.4715327,66208014.4467707
"16-04-2010",1155.52501705018,1104.24743586264,794.214389722981,782.00200736762,13586657.4127772,18230599.040855,15881059.2591533,24919070.5165542,34545838.5930539,62655976.7636683,147790046.41748,22086090.2631541,36341880.5739887,76589389.3827367,66259322.8156388
"17-04-2010",1155.62869675464,1104.0825998494,794.77646036892,781.760102246541,13589422.7683826,18227364.8174302,15892040.7462186,24911862.9048151,34554797.5324521,62642020.3093672,147748751.255654,22092259.8835756,36334839.0933745,76568254.417064,66304042.9715128
"18-04-2010",1155.79916412001,1103.93547650126,795.26099914327,781.514946758764,13593071.6471136,18224390.2855051,15901453.3188556,24904498.0905308,34566139.2741809,62628700.7787208,147706411.171812,22099962.1533659,36328275.8439773,76546535.5533596,66342174.9591628
"19-04-2010",1156.03641931693,1103.80606567092,795.668006531051,781.266540658876,13597604.0526228,18221675.4421017,15909296.9864862,24896976.0663287,34579863.8295935,62616018.1583939,147663026.123571,22109197.0802351,36322190.8192262,76524232.7698811,66373718.8167587
"20-04-2010",1156.34046258285,1103.69436722879,795.997482939672,781.014883698164,13603019.9894466,18219220.2845019,15915571.7569617,24889296.8246775,34595971.2124273,62603972.435689,147618596.067491,22119964.6734266,36316584.0130285,76501346.0442988,66398674.5758752
"21-04-2010",1156.71129422217,1103.60038106312,796.249428698999,780.759975624755,13609319.4630073,18217024.8102485,15920277.6365645,24881460.3578915,34614461.4388082,62592563.5985506,147573120.959105,22132264.9437206,36311455.4197733,76477875.3537061,66417042.2614979
"22-04-2010",1157.14891460614,1103.5241070798,796.423844061234,780.501816183483,13616502.479611,18215089.017144,15923414.6300051,24873466.6581261,34635334.5272459,62581791.6355577,147526600.75289,22146097.9034302,36306805.0343266,76453820.6746085,66428821.8920131
"23-04-2010",1157.6533241728,1103.46554520249,796.52072920096,780.240405115889,13624569.046448,18213412.9032502,15924982.7404236,24865315.7173785,34658590.4986345,62571656.5359262,147479035.402274,22161463.5664022,36302632.8520326,76429181.9829235,66434013.4792117
"24-04-2010",1158.2245234271,1103.42469537254,796.540084215161,779.975742160298,13633519.1715933,18211996.4668891,15924981.9693896,24857007.5274895,34684229.3762544,62562158.2895102,147430424.859642,22178361.9480186,36298938.8687146,76403959.2539874,66432617.0282903
"25-04-2010",1158.86251294082,1103.40155754908,796.481909123228,779.707827051775,13643352.8640065,18210839.7066431,15923412.3169027,24848542.0801423,34712251.1857715,62553296.8868024,147380769.076335,22196793.0651954,36295723.0806752,76378152.4625518,66424632.5378524
"26-04-2010",1159.56729335266,1103.39613170896,796.346203866933,779.436659522139,13654070.1335317,18209942.6213544,15920273.7813918,24839919.3668631,34742655.9552376,62545072.3189324,147330068.002646,22216756.9363836,36292985.4846957,76351761.5827841,66410059.9999058
"27-04-2010",1160.33886536804,1103.40841784667,796.132968310365,779.162239299878,13665670.9908965,18209305.2101238,15915566.3597137,24831139.3790182,34775443.7150866,62537484.5776636,147278321.587812,22238253.5815661,36290726.0780332,76324786.5882601,66388899.3998574
"28-04-2010",1161.17722975946,1103.43841597461,795.842202240149,778.884566110366,13678155.4477151,18208927.4723148,15909290.0471578,24822202.107821,34810614.4981438,62530533.6554053,147225529.780045,22261283.0222642,36288944.8584292,76297227.451984,66361150.7165314
"29-04-2010",1162.08238736609,1103.48612612276,795.473905365177,778.603639675591,13691523.5164843,18208809.4075484,15901444.8374404,24813107.5443234,34848168.3396151,62524219.5451965,147171692.526491,22285845.2815303,36287641.8240988,76269084.1463639,66326813.922147
"30-04-2010",1163.05433909401,1103.55154833886,795.028077316741,778.319459714317,13705775.2105859,18208951.015706,15892030.7227077,24803855.6794208,34888105.2770927,62518542.2407151,147116809.773252,22311940.3839518,36286816.9737369,76240356.643225,66285888.9823292
"01-05-2010",1164.09308591629,1103.63468268848,794.504717648613,778.032025942142,13720910.5442877,18209352.2969308,15881047.6935369,24794446.5038541,34930425.3505582,62513501.7362829,147060881.465403,22339568.355653,36286470.3065206,76211044.913817,66238375.8561161
"02-05-2010",1165.07136379448,1103.69355698469,794.114765872103,777.765090028213,13735275.6437663,18209382.3838812,15872699.552567,24785730.3238163,34970686.6251623,62507544.4362863,147009078.673052,22365867.8409013,36285412.7115094,76183908.6431092,66201707.6304912
"03-05-2010",1165.98917370793,1103.7281712865,793.858221596878,777.518651705355,13748870.5234025,18209041.276588,15866986.2914415,24777707.1305835,35008889.1412101,62500670.3347645,146961401.344348,22390838.8660248,36283644.1876461,76158947.8039409,66175884.2687501
"04-05-2010",1166.84651657538,1103.7385256285,793.735084566115,777.292710726835,13761695.1968049,18208328.9747093,15863907.9044409,24770376.9161227,35045032.9369425,62492879.4248338,146917849.431558,22414481.4560197,36281164.7331591,76136162.3713213,66160905.7450415
"05-05-2010",1167.64339325511,1103.7246200211,793.745354656565,777.087266866527,13773749.6768124,18207245.4775326,15863464.3884841,24763739.673098,35079118.0485431,62484171.6986981,146878422.891094,22436795.6345545,36277974.3455678,76115552.3224463,66156772.0443728
"06-05-2010",1168.37980454478,1103.68645445035,793.889031878492,776.902319918716,13785033.9754911,18205790.7839725,15865655.7431266,24757795.3948632,35111144.5101305,62474547.1476376,146843121.683477,22457781.4239654,36274073.0216771,76097117.6366788,66163483.1626044
"07-05-2010",1169.05575118161,1103.62402887808,794.166116375736,776.737869698303,13795548.1041379,18203964.8925736,15870481.9705625,24752544.0754691,35141112.3537661,62464005.7620202,146811945.773378,22477438.8452611,36269460.7575827,76080858.2955688,66181039.1064556
"08-05-2010",1169.67123384224,1103.53734324178,794.576608425674,776.593916040661,13805292.0732776,18201767.8015079,15877943.075623,24747985.7096589,35169021.609449,62452547.5312927,146784895.129587,22495767.9181195,36264137.5486673,76066774.2828395,66209439.8935008
"09-05-2010",1170.22625314281,1103.42639745467,795.12050843921,776.470458801681,13814265.8926643,18199199.5085758,15888039.0657767,24744120.2928692,35194872.3051172,62440172.4439848,146761969.725023,22512768.6608885,36258103.389602,76054865.5843917,66248685.5521693
"10-05-2010",1170.72080963892,1103.2911914057,795.797816960826,776.367497857787,13822469.5712816,18196260.0112065,15900769.9511304,24740947.8212308,35218664.4666491,62426880.4877087,146743169.53674,22528441.0905871,36251358.2743465,76045132.1883052,66298776.1217487
"11-05-2010",1171.1549038256,1103.13172495949,796.608534668523,776.285033105871,13829903.117341,18192949.306457,15916135.744428,24738468.2915668,35240398.1178602,62412671.649157,146728494.545911,22542785.222903,36243902.1961476,76037574.0848328,66359711.6523807
"12-05-2010",1171.52853613741,1102.94799795642,797.55266237387,776.223064463405,13836566.5382841,18189267.3910133,15934136.4610514,24736681.7013957,35260073.2805075,62397545.9141068,146717944.737848,22555801.072196,36235735.147542,76032191.2664105,66431492.2050648
"13-05-2010",1171.84170694839,1102.74001021258,798.630201021992,776.18159186835,13842459.8407813,18185214.2611898,15954772.1190203,24735588.048929,35277689.9742868,62381503.2674167,146711520.101991,22567488.6514954,36226857.1203543,76028983.7276496,66514117.8516574
"14-05-2010",1172.09441657208,1102.50776151981,799.841151691566,776.160615279234,13847583.0307327,18180789.9129296,15978042.7389923,24735187.3330732,35293248.2168347,62364543.6930295,146709220.631917,22577847.9725021,36217268.1056983,76027951.465343,66607588.6748718
"15-05-2010",1172.28666526141,1102.25125164556,801.185515594793,776.160134675019,13851936.1132663,18175994.3418033,16003948.3442619,24735479.553426,35306748.0237243,62346667.1739658,146711046.325315,22586879.0455851,36206968.0939737,76029094.478454,66711904.7682749
