"","World.Steel.Production..000.tonnes."
"26-07-2008",3762.45161290322
"27-07-2008",3762.45161290322
"28-07-2008",3762.45161290322
"29-07-2008",3762.45161290322
"30-07-2008",3762.45161290322
"31-07-2008",3762.45161290322
"01-08-2008",3632.41935483871
"02-08-2008",3632.41935483871
"03-08-2008",3632.41935483871
"04-08-2008",3632.41935483871
"05-08-2008",3632.41935483871
"06-08-2008",3632.41935483871
"07-08-2008",3632.41935483871
"08-08-2008",3632.41935483871
"09-08-2008",3632.41935483871
"10-08-2008",3632.41935483871
"11-08-2008",3632.41935483871
"12-08-2008",3632.41935483871
"13-08-2008",3632.41935483871
"14-08-2008",3632.41935483871
"15-08-2008",3632.41935483871
"16-08-2008",3632.41935483871
"17-08-2008",3632.41935483871
"18-08-2008",3632.41935483871
"19-08-2008",3632.41935483871
"20-08-2008",3632.41935483871
"21-08-2008",3632.41935483871
"22-08-2008",3632.41935483871
"23-08-2008",3632.41935483871
"24-08-2008",3632.41935483871
"25-08-2008",3632.41935483871
"26-08-2008",3632.41935483871
"27-08-2008",3632.41935483871
"28-08-2008",3632.41935483871
"29-08-2008",3632.41935483871
"30-08-2008",3632.41935483871
"31-08-2008",3632.41935483871
"01-09-2008",3597.3
"02-09-2008",3597.3
"03-09-2008",3597.3
"04-09-2008",3597.3
"05-09-2008",3597.3
"06-09-2008",3597.3
"07-09-2008",3597.3
"08-09-2008",3597.3
"09-09-2008",3597.3
"10-09-2008",3597.3
"11-09-2008",3597.3
"12-09-2008",3597.3
"13-09-2008",3597.3
"14-09-2008",3597.3
"15-09-2008",3597.3
"16-09-2008",3597.3
"17-09-2008",3597.3
"18-09-2008",3597.3
"19-09-2008",3597.3
"20-09-2008",3597.3
"21-09-2008",3597.3
"22-09-2008",3597.3
"23-09-2008",3597.3
"24-09-2008",3597.3
"25-09-2008",3597.3
"26-09-2008",3597.3
"27-09-2008",3597.3
"28-09-2008",3597.3
"29-09-2008",3597.3
"30-09-2008",3597.3
"01-10-2008",3201.70967741935
"02-10-2008",3201.70967741935
"03-10-2008",3201.70967741935
"04-10-2008",3201.70967741935
"05-10-2008",3201.70967741935
"06-10-2008",3201.70967741935
"07-10-2008",3201.70967741935
"08-10-2008",3201.70967741935
"09-10-2008",3201.70967741935
"10-10-2008",3201.70967741935
"11-10-2008",3201.70967741935
"12-10-2008",3201.70967741935
"13-10-2008",3201.70967741935
"14-10-2008",3201.70967741935
"15-10-2008",3201.70967741935
"16-10-2008",3201.70967741935
"17-10-2008",3201.70967741935
"18-10-2008",3201.70967741935
"19-10-2008",3201.70967741935
"20-10-2008",3201.70967741935
"21-10-2008",3201.70967741935
"22-10-2008",3201.70967741935
"23-10-2008",3201.70967741935
"24-10-2008",3201.70967741935
"25-10-2008",3201.70967741935
"26-10-2008",3201.70967741935
"27-10-2008",3201.70967741935
"28-10-2008",3201.70967741935
"29-10-2008",3201.70967741935
"30-10-2008",3201.70967741935
"31-10-2008",3201.70967741935
"01-11-2008",2926.73333333333
"02-11-2008",2926.73333333333
"03-11-2008",2926.73333333333
"04-11-2008",2926.73333333333
"05-11-2008",2926.73333333333
"06-11-2008",2926.73333333333
"07-11-2008",2926.73333333333
"08-11-2008",2926.73333333333
"09-11-2008",2926.73333333333
"10-11-2008",2926.73333333333
"11-11-2008",2926.73333333333
"12-11-2008",2926.73333333333
"13-11-2008",2926.73333333333
"14-11-2008",2926.73333333333
"15-11-2008",2926.73333333333
"16-11-2008",2926.73333333333
"17-11-2008",2926.73333333333
"18-11-2008",2926.73333333333
"19-11-2008",2926.73333333333
"20-11-2008",2926.73333333333
"21-11-2008",2926.73333333333
"22-11-2008",2926.73333333333
"23-11-2008",2926.73333333333
"24-11-2008",2926.73333333333
"25-11-2008",2926.73333333333
"26-11-2008",2926.73333333333
"27-11-2008",2926.73333333333
"28-11-2008",2926.73333333333
"29-11-2008",2926.73333333333
"30-11-2008",2926.73333333333
"01-12-2008",2647.09677419355
"02-12-2008",2647.09677419355
"03-12-2008",2647.09677419355
"04-12-2008",2647.09677419355
"05-12-2008",2647.09677419355
"06-12-2008",2647.09677419355
"07-12-2008",2647.09677419355
"08-12-2008",2647.09677419355
"09-12-2008",2647.09677419355
"10-12-2008",2647.09677419355
"11-12-2008",2647.09677419355
"12-12-2008",2647.09677419355
"13-12-2008",2647.09677419355
"14-12-2008",2647.09677419355
"15-12-2008",2647.09677419355
"16-12-2008",2647.09677419355
"17-12-2008",2647.09677419355
"18-12-2008",2647.09677419355
"19-12-2008",2647.09677419355
"20-12-2008",2647.09677419355
"21-12-2008",2647.09677419355
"22-12-2008",2647.09677419355
"23-12-2008",2647.09677419355
"24-12-2008",2647.09677419355
"25-12-2008",2647.09677419355
"26-12-2008",2647.09677419355
"27-12-2008",2647.09677419355
"28-12-2008",2647.09677419355
"29-12-2008",2647.09677419355
"30-12-2008",2647.09677419355
"31-12-2008",2647.09677419355
"01-01-2009",2787.74193548387
"02-01-2009",2787.74193548387
"03-01-2009",2787.74193548387
"04-01-2009",2787.74193548387
"05-01-2009",2787.74193548387
"06-01-2009",2787.74193548387
"07-01-2009",2787.74193548387
"08-01-2009",2787.74193548387
"09-01-2009",2787.74193548387
"10-01-2009",2787.74193548387
"11-01-2009",2787.74193548387
"12-01-2009",2787.74193548387
"13-01-2009",2787.74193548387
"14-01-2009",2787.74193548387
"15-01-2009",2787.74193548387
"16-01-2009",2787.74193548387
"17-01-2009",2787.74193548387
"18-01-2009",2787.74193548387
"19-01-2009",2787.74193548387
"20-01-2009",2787.74193548387
"21-01-2009",2787.74193548387
"22-01-2009",2787.74193548387
"23-01-2009",2787.74193548387
"24-01-2009",2787.74193548387
"25-01-2009",2787.74193548387
"26-01-2009",2787.74193548387
"27-01-2009",2787.74193548387
"28-01-2009",2787.74193548387
"29-01-2009",2787.74193548387
"30-01-2009",2787.74193548387
"31-01-2009",2787.74193548387
"01-02-2009",3024.92857142857
"02-02-2009",3024.92857142857
"03-02-2009",3024.92857142857
"04-02-2009",3024.92857142857
"05-02-2009",3024.92857142857
"06-02-2009",3024.92857142857
"07-02-2009",3024.92857142857
"08-02-2009",3024.92857142857
"09-02-2009",3024.92857142857
"10-02-2009",3024.92857142857
"11-02-2009",3024.92857142857
"12-02-2009",3024.92857142857
"13-02-2009",3024.92857142857
"14-02-2009",3024.92857142857
"15-02-2009",3024.92857142857
"16-02-2009",3024.92857142857
"17-02-2009",3024.92857142857
"18-02-2009",3024.92857142857
"19-02-2009",3024.92857142857
"20-02-2009",3024.92857142857
"21-02-2009",3024.92857142857
"22-02-2009",3024.92857142857
"23-02-2009",3024.92857142857
"24-02-2009",3024.92857142857
"25-02-2009",3024.92857142857
"26-02-2009",3024.92857142857
"27-02-2009",3024.92857142857
"28-02-2009",3024.92857142857
"01-03-2009",2972.09677419355
"02-03-2009",2972.09677419355
"03-03-2009",2972.09677419355
"04-03-2009",2972.09677419355
"05-03-2009",2972.09677419355
"06-03-2009",2972.09677419355
"07-03-2009",2972.09677419355
"08-03-2009",2972.09677419355
"09-03-2009",2972.09677419355
"10-03-2009",2972.09677419355
"11-03-2009",2972.09677419355
"12-03-2009",2972.09677419355
"13-03-2009",2972.09677419355
"14-03-2009",2972.09677419355
"15-03-2009",2972.09677419355
"16-03-2009",2972.09677419355
"17-03-2009",2972.09677419355
"18-03-2009",2972.09677419355
"19-03-2009",2972.09677419355
"20-03-2009",2972.09677419355
"21-03-2009",2972.09677419355
"22-03-2009",2972.09677419355
"23-03-2009",2972.09677419355
"24-03-2009",2972.09677419355
"25-03-2009",2972.09677419355
"26-03-2009",2972.09677419355
"27-03-2009",2972.09677419355
"28-03-2009",2972.09677419355
"29-03-2009",2972.09677419355
"30-03-2009",2972.09677419355
"31-03-2009",2972.09677419355
"01-04-2009",2966.4
"02-04-2009",2966.4
"03-04-2009",2966.4
"04-04-2009",2966.4
"05-04-2009",2966.4
"06-04-2009",2966.4
"07-04-2009",2966.4
"08-04-2009",2966.4
"09-04-2009",2966.4
"10-04-2009",2966.4
"11-04-2009",2966.4
"12-04-2009",2966.4
"13-04-2009",2966.4
"14-04-2009",2966.4
"15-04-2009",2966.4
"16-04-2009",2966.4
"17-04-2009",2966.4
"18-04-2009",2966.4
"19-04-2009",2966.4
"20-04-2009",2966.4
"21-04-2009",2966.4
"22-04-2009",2966.4
"23-04-2009",2966.4
"24-04-2009",2966.4
"25-04-2009",2966.4
"26-04-2009",2966.4
"27-04-2009",2966.4
"28-04-2009",2966.4
"29-04-2009",2966.4
"30-04-2009",2966.4
"01-05-2009",3093.8064516129
"02-05-2009",3093.8064516129
"03-05-2009",3093.8064516129
"04-05-2009",3093.8064516129
"05-05-2009",3093.8064516129
"06-05-2009",3093.8064516129
"07-05-2009",3093.8064516129
"08-05-2009",3093.8064516129
"09-05-2009",3093.8064516129
"10-05-2009",3093.8064516129
"11-05-2009",3093.8064516129
"12-05-2009",3093.8064516129
"13-05-2009",3093.8064516129
"14-05-2009",3093.8064516129
"15-05-2009",3093.8064516129
"16-05-2009",3093.8064516129
"17-05-2009",3093.8064516129
"18-05-2009",3093.8064516129
"19-05-2009",3093.8064516129
"20-05-2009",3093.8064516129
"21-05-2009",3093.8064516129
"22-05-2009",3093.8064516129
"23-05-2009",3093.8064516129
"24-05-2009",3093.8064516129
"25-05-2009",3093.8064516129
"26-05-2009",3093.8064516129
"27-05-2009",3093.8064516129
"28-05-2009",3093.8064516129
"29-05-2009",3093.8064516129
"30-05-2009",3093.8064516129
"31-05-2009",3093.8064516129
"01-06-2009",3322.23333333333
"02-06-2009",3322.23333333333
"03-06-2009",3322.23333333333
"04-06-2009",3322.23333333333
"05-06-2009",3322.23333333333
"06-06-2009",3322.23333333333
"07-06-2009",3322.23333333333
"08-06-2009",3322.23333333333
"09-06-2009",3322.23333333333
"10-06-2009",3322.23333333333
"11-06-2009",3322.23333333333
"12-06-2009",3322.23333333333
"13-06-2009",3322.23333333333
"14-06-2009",3322.23333333333
"15-06-2009",3322.23333333333
"16-06-2009",3322.23333333333
"17-06-2009",3322.23333333333
"18-06-2009",3322.23333333333
"19-06-2009",3322.23333333333
"20-06-2009",3322.23333333333
"21-06-2009",3322.23333333333
"22-06-2009",3322.23333333333
"23-06-2009",3322.23333333333
"24-06-2009",3322.23333333333
"25-06-2009",3322.23333333333
"26-06-2009",3322.23333333333
"27-06-2009",3322.23333333333
"28-06-2009",3322.23333333333
"29-06-2009",3322.23333333333
"30-06-2009",3322.23333333333
"01-07-2009",3351.48387096774
"02-07-2009",3351.48387096774
"03-07-2009",3351.48387096774
"04-07-2009",3351.48387096774
"05-07-2009",3351.48387096774
"06-07-2009",3351.48387096774
"07-07-2009",3351.48387096774
"08-07-2009",3351.48387096774
"09-07-2009",3351.48387096774
"10-07-2009",3351.48387096774
"11-07-2009",3351.48387096774
"12-07-2009",3351.48387096774
"13-07-2009",3351.48387096774
"14-07-2009",3351.48387096774
"15-07-2009",3351.48387096774
"16-07-2009",3351.48387096774
"17-07-2009",3351.48387096774
"18-07-2009",3351.48387096774
"19-07-2009",3351.48387096774
"20-07-2009",3351.48387096774
"21-07-2009",3351.48387096774
"22-07-2009",3351.48387096774
"23-07-2009",3351.48387096774
"24-07-2009",3351.48387096774
"25-07-2009",3351.48387096774
"26-07-2009",3351.48387096774
"27-07-2009",3351.48387096774
"28-07-2009",3351.48387096774
"29-07-2009",3351.48387096774
"30-07-2009",3351.48387096774
"31-07-2009",3351.48387096774
"01-08-2009",3435.58064516129
"02-08-2009",3435.58064516129
"03-08-2009",3435.58064516129
"04-08-2009",3435.58064516129
"05-08-2009",3435.58064516129
"06-08-2009",3435.58064516129
"07-08-2009",3435.58064516129
"08-08-2009",3435.58064516129
"09-08-2009",3435.58064516129
"10-08-2009",3435.58064516129
"11-08-2009",3435.58064516129
"12-08-2009",3435.58064516129
"13-08-2009",3435.58064516129
"14-08-2009",3435.58064516129
"15-08-2009",3435.58064516129
"16-08-2009",3435.58064516129
"17-08-2009",3435.58064516129
"18-08-2009",3435.58064516129
"19-08-2009",3435.58064516129
"20-08-2009",3435.58064516129
"21-08-2009",3435.58064516129
"22-08-2009",3435.58064516129
"23-08-2009",3435.58064516129
"24-08-2009",3435.58064516129
"25-08-2009",3435.58064516129
"26-08-2009",3435.58064516129
"27-08-2009",3435.58064516129
"28-08-2009",3435.58064516129
"29-08-2009",3435.58064516129
"30-08-2009",3435.58064516129
"31-08-2009",3435.58064516129
"01-09-2009",3627.2
"02-09-2009",3627.2
"03-09-2009",3627.2
"04-09-2009",3627.2
"05-09-2009",3627.2
"06-09-2009",3627.2
"07-09-2009",3627.2
"08-09-2009",3627.2
"09-09-2009",3627.2
"10-09-2009",3627.2
"11-09-2009",3627.2
"12-09-2009",3627.2
"13-09-2009",3627.2
"14-09-2009",3627.2
"15-09-2009",3627.2
"16-09-2009",3627.2
"17-09-2009",3627.2
"18-09-2009",3627.2
"19-09-2009",3627.2
"20-09-2009",3627.2
"21-09-2009",3627.2
"22-09-2009",3627.2
"23-09-2009",3627.2
"24-09-2009",3627.2
"25-09-2009",3627.2
"26-09-2009",3627.2
"27-09-2009",3627.2
"28-09-2009",3627.2
"29-09-2009",3627.2
"30-09-2009",3627.2
"01-10-2009",3702.09677419355
"02-10-2009",3702.09677419355
"03-10-2009",3702.09677419355
"04-10-2009",3702.09677419355
"05-10-2009",3702.09677419355
"06-10-2009",3702.09677419355
"07-10-2009",3702.09677419355
"08-10-2009",3702.09677419355
"09-10-2009",3702.09677419355
"10-10-2009",3702.09677419355
"11-10-2009",3702.09677419355
"12-10-2009",3702.09677419355
"13-10-2009",3702.09677419355
"14-10-2009",3702.09677419355
"15-10-2009",3702.09677419355
"16-10-2009",3702.09677419355
"17-10-2009",3702.09677419355
"18-10-2009",3702.09677419355
"19-10-2009",3702.09677419355
"20-10-2009",3702.09677419355
"21-10-2009",3702.09677419355
"22-10-2009",3702.09677419355
"23-10-2009",3702.09677419355
"24-10-2009",3702.09677419355
"25-10-2009",3702.09677419355
"26-10-2009",3702.09677419355
"27-10-2009",3702.09677419355
"28-10-2009",3702.09677419355
"29-10-2009",3702.09677419355
"30-10-2009",3702.09677419355
"31-10-2009",3702.09677419355
"01-11-2009",3569.3
"02-11-2009",3569.3
"03-11-2009",3569.3
"04-11-2009",3569.3
"05-11-2009",3569.3
"06-11-2009",3569.3
"07-11-2009",3569.3
"08-11-2009",3569.3
"09-11-2009",3569.3
"10-11-2009",3569.3
"11-11-2009",3569.3
"12-11-2009",3569.3
"13-11-2009",3569.3
"14-11-2009",3569.3
"15-11-2009",3569.3
"16-11-2009",3569.3
"17-11-2009",3569.3
"18-11-2009",3569.3
"19-11-2009",3569.3
"20-11-2009",3569.3
"21-11-2009",3569.3
"22-11-2009",3569.3
"23-11-2009",3569.3
"24-11-2009",3569.3
"25-11-2009",3569.3
"26-11-2009",3569.3
"27-11-2009",3569.3
"28-11-2009",3569.3
"29-11-2009",3569.3
"30-11-2009",3569.3
"01-12-2009",3450.6129032258
"02-12-2009",3450.6129032258
"03-12-2009",3450.6129032258
"04-12-2009",3450.6129032258
"05-12-2009",3450.6129032258
"06-12-2009",3450.6129032258
"07-12-2009",3450.6129032258
"08-12-2009",3450.6129032258
"09-12-2009",3450.6129032258
"10-12-2009",3450.6129032258
"11-12-2009",3450.6129032258
"12-12-2009",3450.6129032258
"13-12-2009",3450.6129032258
"14-12-2009",3450.6129032258
"15-12-2009",3450.6129032258
"16-12-2009",3450.6129032258
"17-12-2009",3450.6129032258
"18-12-2009",3450.6129032258
"19-12-2009",3450.6129032258
"20-12-2009",3450.6129032258
"21-12-2009",3450.6129032258
"22-12-2009",3450.6129032258
"23-12-2009",3450.6129032258
"24-12-2009",3450.6129032258
"25-12-2009",3450.6129032258
"26-12-2009",3450.6129032258
"27-12-2009",3450.6129032258
"28-12-2009",3450.6129032258
"29-12-2009",3450.6129032258
"30-12-2009",3450.6129032258
"31-12-2009",3450.6129032258
"01-01-2010",3657.25806451613
"02-01-2010",3657.25806451613
"03-01-2010",3657.25806451613
"04-01-2010",3657.25806451613
"05-01-2010",3657.25806451613
"06-01-2010",3657.25806451613
"07-01-2010",3657.25806451613
"08-01-2010",3657.25806451613
"09-01-2010",3657.25806451613
"10-01-2010",3657.25806451613
"11-01-2010",3657.25806451613
"12-01-2010",3657.25806451613
"13-01-2010",3657.25806451613
"14-01-2010",3657.25806451613
"15-01-2010",3657.25806451613
"16-01-2010",3657.25806451613
"17-01-2010",3657.25806451613
"18-01-2010",3657.25806451613
"19-01-2010",3657.25806451613
"20-01-2010",3657.25806451613
"21-01-2010",3657.25806451613
"22-01-2010",3657.25806451613
"23-01-2010",3657.25806451613
"24-01-2010",3657.25806451613
"25-01-2010",3657.25806451613
"26-01-2010",3657.25806451613
"27-01-2010",3657.25806451613
"28-01-2010",3657.25806451613
"29-01-2010",3657.25806451613
"30-01-2010",3657.25806451613
"31-01-2010",3657.25806451613
"01-02-2010",3865.53571428571
"02-02-2010",3865.53571428571
"03-02-2010",3865.53571428571
"04-02-2010",3865.53571428571
"05-02-2010",3865.53571428571
"06-02-2010",3865.53571428571
"07-02-2010",3865.53571428571
"08-02-2010",3865.53571428571
"09-02-2010",3865.53571428571
"10-02-2010",3865.53571428571
"11-02-2010",3865.53571428571
"12-02-2010",3865.53571428571
"13-02-2010",3865.53571428571
"14-02-2010",3865.53571428571
"15-02-2010",3865.53571428571
"16-02-2010",3865.53571428571
"17-02-2010",3865.53571428571
"18-02-2010",3865.53571428571
"19-02-2010",3865.53571428571
"20-02-2010",3865.53571428571
"21-02-2010",3865.53571428571
"22-02-2010",3865.53571428571
"23-02-2010",3865.53571428571
"24-02-2010",3865.53571428571
"25-02-2010",3865.53571428571
"26-02-2010",3865.53571428571
"27-02-2010",3865.53571428571
"28-02-2010",3865.53571428571
"01-03-2010",3941.8064516129
"02-03-2010",3941.8064516129
"03-03-2010",3941.8064516129
"04-03-2010",3941.8064516129
"05-03-2010",3941.8064516129
"06-03-2010",3941.8064516129
"07-03-2010",3941.8064516129
"08-03-2010",3941.8064516129
"09-03-2010",3941.8064516129
"10-03-2010",3941.8064516129
"11-03-2010",3941.8064516129
"12-03-2010",3941.8064516129
"13-03-2010",3941.8064516129
"14-03-2010",3941.8064516129
"15-03-2010",3941.8064516129
"16-03-2010",3941.8064516129
"17-03-2010",3941.8064516129
"18-03-2010",3941.8064516129
"19-03-2010",3941.8064516129
"20-03-2010",3941.8064516129
"21-03-2010",3941.8064516129
"22-03-2010",3941.8064516129
"23-03-2010",3941.8064516129
"24-03-2010",3941.8064516129
"25-03-2010",3941.8064516129
"26-03-2010",3941.8064516129
"27-03-2010",3941.8064516129
"28-03-2010",3941.8064516129
"29-03-2010",3941.8064516129
"30-03-2010",3941.8064516129
"31-03-2010",3941.8064516129
"01-04-2010",4016.56666666666
"02-04-2010",4016.56666666666
"03-04-2010",4016.56666666666
"04-04-2010",4016.56666666666
"05-04-2010",4016.56666666666
"06-04-2010",4016.56666666666
"07-04-2010",4016.56666666666
"08-04-2010",4016.56666666666
"09-04-2010",4016.56666666666
"10-04-2010",4016.56666666666
"11-04-2010",4016.56666666666
"12-04-2010",4016.56666666666
"13-04-2010",4016.56666666666
"14-04-2010",4016.56666666666
"15-04-2010",4016.56666666666
"16-04-2010",4016.56666666666
"17-04-2010",4016.56666666666
"18-04-2010",4016.56666666666
"19-04-2010",4016.56666666666
"20-04-2010",4016.56666666666
"21-04-2010",4016.56666666666
"22-04-2010",4016.56666666666
"23-04-2010",4016.56666666666
"24-04-2010",4016.56666666666
"25-04-2010",4016.56666666666
"26-04-2010",4016.56666666666
"27-04-2010",4016.56666666666
"28-04-2010",4016.56666666666
"29-04-2010",4016.56666666666
"30-04-2010",4016.56666666666
"01-05-2010",4005.93548387097
"02-05-2010",4005.93548387097
"03-05-2010",4005.93548387097
"04-05-2010",4005.93548387097
"05-05-2010",4005.93548387097
"06-05-2010",4005.93548387097
"07-05-2010",4005.93548387097
"08-05-2010",4005.93548387097
"09-05-2010",4005.93548387097
"10-05-2010",4005.93548387097
"11-05-2010",4005.93548387097
"12-05-2010",4005.93548387097
"13-05-2010",4005.93548387097
"14-05-2010",4005.93548387097
"15-05-2010",4005.93548387097
"16-05-2010",4005.93548387097
"17-05-2010",4005.93548387097
"18-05-2010",4005.93548387097
"19-05-2010",4005.93548387097
"20-05-2010",4005.93548387097
"21-05-2010",4005.93548387097
"22-05-2010",4005.93548387097
"23-05-2010",4005.93548387097
"24-05-2010",4005.93548387097
"25-05-2010",4005.93548387097
"26-05-2010",4005.93548387097
"27-05-2010",4005.93548387097
"28-05-2010",4005.93548387097
"29-05-2010",4005.93548387097
"30-05-2010",4005.93548387097
"31-05-2010",4005.93548387097
"01-06-2010",3958.53333333333
"02-06-2010",3958.53333333333
"03-06-2010",3958.53333333333
"04-06-2010",3958.53333333333
"05-06-2010",3958.53333333333
"06-06-2010",3958.53333333333
"07-06-2010",3958.53333333333
"08-06-2010",3958.53333333333
"09-06-2010",3958.53333333333
"10-06-2010",3958.53333333333
"11-06-2010",3958.53333333333
"12-06-2010",3958.53333333333
"13-06-2010",3958.53333333333
"14-06-2010",3958.53333333333
"15-06-2010",3958.53333333333
"16-06-2010",3958.53333333333
